PHYLUM,LINEAGE,CLASS,ORDER,FAMILY,COMMON NAME,CODE (5 letter code),SCIENTIFIC NAME,TAXON ID (see NCBI),GENOME OR TRANSCRIPTOME?,TECHNOLOGY,SOURCE,ACCESSION NUMBER,REFERENCE,EXTRA INFO,C (ASSEMBLY),S (ASSEMBLY),D (ASSEMBLY),F (ASSEMBLY),M (ASSEMBLY),C+F (GOOD if >85*),Busco database,No. ISOFORMS,C (LONGEST),S (LONGEST),D (LONGEST),F (LONGEST),M (LONGEST),C+F (GOOD if >85*),Busco database,No. GENES,EggNOG-mapper,FANTASIA
CRANIATA,Gnathostomata,Actinopterygii,Gobiiformes,Oxudercidae,mudskippers,PERM1,Periophthalmus magnuspinnatus,409849,Genome,PacBio Sequel I CLR; llumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_009829125.1,,,-,-,-,-,-,-,-,-,98.9,96.8,2.1,0.3,0.8,99.2,metazoa_odb10,21396,21221,20913
CRANIATA,Gnathostomata,Actinopterygii,Gonorynchiformes,Chanidae,milkfish,CCHA1,Chanos chanos,29144,Genome,"PacBio data, Genomics Chromium , BioNano, Dovetail Hi-C",NCBI Genome,GCF_902362185.1,,Chromosome level,-,-,-,-,-,-,-,-,99.9,95.6,4.3,0,0.1,99.9,metazoa_odb10,23370,23301,22947
CRANIATA,Gnathostomata,Actinopterygii,Gymnotiformes,Gymnotidae,electric eel,EELE1,Electrophorus electricus,8005,Genome,PacBio Sequel I CLR; llumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_013358815.1,,Chromosome level,-,-,-,-,-,-,-,-,99.7,96.2,3.5,0.1,0.2,99.8,metazoa_odb10,22441,22206,21829
CRANIATA,Gnathostomata,Actinopterygii,Gymnotiformes,Sternopygidae,glass knifefish,EIVI1,Eigenmannia virescens,749526,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR6675258,,Chromosome level,91.1,45.9,45.2,6.7,2.2,97.8,metazoa_odb10,,84.6,81.9,2.7,8.8,6.6,93.4,metazoa_odb10,30730,23274,30676
CRANIATA,Gnathostomata,Actinopterygii,Holocentriformes,Holocentridae,pinecone soldierfish,MMUR1,Myripristis murdjan,586833,Genome,"PacBio, 10X Chromium, BioNano, Arima Hi-C",NCBI Genome,GCF_902150065.1,,Chromosome level,-,-,-,-,-,-,-,-,99.6,96,3.6,0.1,0.3,99.7,metazoa_odb10,23664,23490,23390
CRANIATA,Gnathostomata,Actinopterygii,Kurtiformes,Apogonidae,orbiculate cardinalfish,SORB1,Sphaeramia orbicularis,375764,Genome,"PacBio, 10x Genomics, HiC",NCBI Genome,GCF_902148855.1,,Chromosome level,-,-,-,-,-,-,-,-,99.5,93.8,5.7,0.3,0.2,99.8,metazoa_odb10,24357,24089,23652
CRANIATA,Gnathostomata,Actinopterygii,Lepidogalaxiiformes,Lepidogalaxiidae,dwarf pencilfish,LESA1,Lepidogalaxias salamandroides,89578,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR5998422,,,95.5,52.6,42.9,3.5,1,99,metazoa_odb10,,86.7,85.2,1.5,4.3,9,91,metazoa_odb10,27485,25249,27408
CRANIATA,Gnathostomata,Actinopterygii,Lepisosteiformes,Lepisosteidae,alligator gar,ASPA1,Atractosteus spatula,7917,Genome,Illumina HiSeq,NCBI Genome,GCA_016984175.1,,,-,-,-,-,-,-,-,-,86.2,85.7,0.5,4,9.8,90.2,metazoa_odb10,18711,17477,18454
CRANIATA,Gnathostomata,Actinopterygii,Lepisosteiformes,Lepisosteidae,spotted gar,LOCU1,Lepisosteus oculatus,7918,Genome,Illumina HiSeq,NCBI Genome,GCF_000242695.1,,Chromosome level,-,-,-,-,-,-,-,-,94.8,94,0.8,3.2,2,98,metazoa_odb10,18856,18606,18602
CRANIATA,Gnathostomata,Actinopterygii,Osteoglossiformes,Osteoglossidae,arapaima,AGIG1,Arapaima gigas,113544,Genome,"Hiseq 2500, Hi-C",FigShare,20502450,https://www.nature.com/articles/s41598-021-01066-z#Bib1,Chromosome level,-,-,-,-,-,-,-,-,93.9,87.6,6.3,3.2,2.9,97.1,metazoa_odb10,27439,22474,23559
CRANIATA,Gnathostomata,Actinopterygii,Osteoglossiformes,Osteoglossidae,Asian bonytongue,SFOR1,Scleropages formosus,113540,Genome,"PacBio, 10X Chromium, BioNano, Arima Hi-C",NCBI Genome,GCF_900964775.1,,Chromosome level,-,-,-,-,-,-,-,-,99.6,91.5,8.1,0.1,0.3,99.7,metazoa_odb10,23625,23391,23193
CRANIATA,Gnathostomata,Actinopterygii,Perciformes,Cyclopteridae,lumpfish,CLUM1,Cyclopterus lumpus,8103,Genome,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_009769545.1,,Chromosome level,-,-,-,-,-,-,-,-,98.8,97.3,1.5,0.3,0.9,99.1,metazoa_odb10,21522,21297,20973
CRANIATA,Gnathostomata,Actinopterygii,Perciformes,Sebastidae,honeycomb rockfish,SUMB1,Sebastes umbrosus,72105,Genome,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_015220745.1,,Chromosome level,-,-,-,-,-,-,-,-,98.3,96.2,2.1,0.1,1.6,98.4,metazoa_odb10,24177,23761,23785
CRANIATA,Gnathostomata,Actinopterygii,Pleuronectiformes,Scophthalmidae,turbot,SMAX1,Scophthalmus maximus,52904,Genome,PacBio Sequel,NCBI Genome,GCF_022379125.1,,Chromosome level,-,-,-,-,-,-,-,-,99.5,97.9,1.6,0.1,0.4,99.6,metazoa_odb10,21704,21484,21473
CRANIATA,Gnathostomata,Actinopterygii,Polypteriformes,Polypteridae,reedfish,ECAL1,Erpetoichthys calabaricus,27687,Genome,"PacBio, 10x Genomics, HiC",NCBI Genome,GCF_900747795.1,,Chromosome level,-,-,-,-,-,-,-,-,98.6,97.4,1.2,0.9,0.5,99.5,metazoa_odb10,22326,21443,21905
CRANIATA,Gnathostomata,Actinopterygii,Polypteriformes,Polypteridae,gray bichir,POSE1,Polypterus senegalus,1819745,Genome,Oxford Nanopore GridION,NCBI Genome,GCF_016835505.1,https://www.sciencedirect.com/science/article/pii/S0092867421000891?via3Dihub,Chromosome level,-,-,-,-,-,-,-,-,97.4,95.9,1.5,1,1.6,98.4,metazoa_odb10,22167,21250,21842
CRANIATA,Gnathostomata,Actinopterygii,Siluriformes,Clariidae,walking catfish,CLMA1,Clarias magur,1594786,Genome,454; IonTorrent; Illumina MiSeq; Illumina HiSeq,NCBI Genome,GCA_013621035.1,https://academic.oup.com/dnaresearch/article/28/1/dsaa031/6070145,,-,-,-,-,-,-,-,-,70.8,68.9,1.9,12.1,17.1,82.9,metazoa_odb10,23712,19967,23315
CRANIATA,Gnathostomata,Actinopterygii,Siluriformes,Ictaluridae,black bullhead,AMME1,Ameiurus melas,219545,Genome,Oxford Nanopore PromethION; Oxford Nanopore GridION; Illumina HiSeq,NCBI Genome,GCA_012411365.1,,Chromosome level,-,-,-,-,-,-,-,-,95.9,93.2,2.7,2.1,2,98,metazoa_odb10,24354,22294,24293
CRANIATA,Gnathostomata,Actinopterygii,Synbranchiformes,Mastacembelidae,zig-zag eel,MARM1,Mastacembelus armatus,205130,Genome,"PacBio, 10X Chromium, BioNano, Arima Hi-C",NCBI Genome,GCF_900324485.2,,Chromosome level,-,-,-,-,-,-,-,-,99.1,97.4,1.7,0.2,0.7,99.3,metazoa_odb10,22591,22452,22318
CRANIATA,Gnathostomata,Actinopterygii,Synbranchiformes,Synbranchidae,swamp eel,MALB1,Monopterus albus,43700,Genome,,GigaDB,http://gigadb.org/dataset/view/id/100435/File_page/2,,Chromosome level,-,-,-,-,-,-,-,-,91.9,90.6,1.3,2,6.1,93.9,metazoa_odb10,24056,19776,23940
CRANIATA,Gnathostomata,Sarcopterygii/Coelacanthi,Coelacanthiformes,Latimeriidae,coelacanth,LCHA1,Latimeria chalumnae,7897,Genome,Illumina HiSeq,NCBI Genome,GCF_000225785.1,,,-,-,-,-,-,-,-,-,88.4,87.1,1.3,7,4.6,95.4,metazoa_odb10,21034,20552,20011
CRANIATA,Gnathostomata,Sarcopterygii/Coelacanthi,Coelacanthiformes,Latimeriidae,Menado coelacanth,LMEN1,Latimeria menadoensis,106881,Transcriptome,Illumina Genome Analyzer II,NCBI SRA,SRR576100,,,81.7,62.5,19.2,13.5,4.8,95.2,metazoa_odb10,,78,76.8,1.2,13.2,8.8,91.2,metazoa_odb10,22957,18724,22855
CRANIATA,Gnathostomata,Sarcopterygii/Dipneusti ,Ceratodontiformes,Lepidosirenidae,Lungfish,LPRA1,Lepisdosiren pradoxa,7883,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR8167644,,,88.2,66.2,22,6.7,5.1,94.9,metazoa_odb10,,84.6,83.4,1.2,7,8.4,91.6,metazoa_odb10,18249,15588,18192
CRANIATA,Gnathostomata,Sarcopterygii/Dipneusti ,Ceratodontiformes,Protopteridae,African lungfish,PAET1,Protopterus aethiopicus,7886,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR5997828,,,74.1,63.8,10.3,16.5,9.4,90.6,metazoa_odb10,,72.8,71.4,1.4,14.9,12.3,87.7,metazoa_odb10,21543,17647,21506
CRANIATA,Gnathostomata,Sarcopterygii/Dipneusti ,Ceratodontiformes,Protopteridae,African lungfish,PANN1,Protopterus annectens,7888,Genome,Oxford Nanopore,NCBI Genome,GCF_019279795.1,https://www.sciencedirect.com/science/article/pii/S0092867421000908?via3Dihub,Chromosome level,-,-,-,-,-,-,-,-,92.9,91.3,1.6,3.7,3.4,96.6,metazoa_odb10,22209,21313,21548
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Alytidae,fire-bellied toad,BBOM1,Bombina bombina,8345,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR13736758,,,80.7,58.7,22,12.8,6.5,93.5,metazoa_odb10,,78.5,77.3,1.2,12.5,9,91,metazoa_odb10,26006,20681,25935
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Ascaphidae,tailed frog,ATRU1,Ascaphus truei,8439,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR9590991,,,97.6,62.7,34.9,1.8,0.6,99.4,metazoa_odb10,,91.6,91.3,0.3,2.3,6.1,93.9,metazoa_odb10,25791,19293,25750
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Bracycephalidae,,BROT1,Brachycephalus rotenbergae,2731235,Transcriptome,NextSeq 500,NCBI SRA,SRR15013089,,,77.6,63.2,14.4,10.1,12.3,87.7,metazoa_odb10,,75.6,73.2,2.4,10.1,14.3,85.7,metazoa_odb10,17429,14414,17413
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Bufonidae,,BGAR1,Bufo gargarizans,30331,Genome,,NCBI Genome,GCF_014858855.1,,,-,-,-,-,-,-,-,-,94.1,89.4,4.7,1.2,4.7,95.3,metazoa_odb10,22103,20857,21470
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Eleutherodactylidae,,ECOQ1,Eleutherodactylus coqui,57060,Genome,,NCBI Genome,GCA_019857665.1,,Chromosome level,-,-,-,-,-,-,-,-,90,88.8,1.2,6.6,3.4,96.6,metazoa_odb10,23332,19610,23298
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Leptodactylidae,Tungara frog,ENPU1,Engystomops pustulosus,76066,Genome,Illumina HiSeq; Illumina NextSeq; PacBio Sequel,NCBI Genome,GCA_019512145.1,,Chromosome level,-,-,-,-,-,-,-,-,84.1,79.8,4.3,8.6,7.3,92.7,metazoa_odb10,30252,23984,29063
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Megophryidae,,LLEI1,Leptobrachium leishanense,445787,Genome,,ENSEMBL 107,GCA_009667805.1,,Chromosome level,-,-,-,-,-,-,-,-,91.5,89.2,2.3,2.7,5.8,94.2,metazoa_odb10,26628,25165,26293
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Microhylidae,ornate chorus frog,MFIS1,Microhyla fissipes,387934,Transcriptome,Illumina NovaSeq 6000,NCBI SRA,SRR18907696,,,90.7,64.4,26.3,5.6,3.7,96.3,metazoa_odb10,,87.4,85.8,1.6,5.5,7.1,92.9,metazoa_odb10,21131,16457,21063
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Myobatrachidae,,UMAH1,Uperoleia mahonyi,1855665,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR3901719,,,94.6,72.2,22.4,3.4,2,98,metazoa_odb10,,92.1,88.9,3.2,3.8,4.1,95.9,metazoa_odb10,19188,16462,19120
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Pipidae,African clawed frog,XLAE1,Xenopus laevis,8355,Genome,PacBio RSII,NCBI Genome,GCF_017654675.1,,Chromosome-level,-,-,-,-,-,-,-,-,99.7,51.5,48.2,0.1,0.2,99.8,metazoa_odb10,34695,33517,33855
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Pipidae,Tropical clawed frog,XTRO1,Xenopus tropicalis,8364,Genome,PacBio Sequel; Illumina HiSeq,NCBI Genome,GCF_000004195.4,,Chromosome-level,-,-,-,-,-,-,-,-,98.9,98.3,0.6,0.6,0.5,99.5,metazoa_odb10,21904,21164,21475
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Anura,Ranidae,common frog,RTEM1,Rana temporaria,8407,Genome,"PacBio, 10X, Hi-C",NCBI SRA,GCF_905171775.1,,Chromosome-level,-,-,-,-,-,-,-,-,97.5,93.4,4.1,0.6,1.9,98.1,metazoa_odb10,23828,22160,23151
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Gymnophiona,Dermophiidae,caecilia,GSER1,Geotrypetes seraphini,260995,Genome,,NCBI Genome,GCF_902459505.1,,Chromosome level,-,-,-,-,-,-,-,-,99,95.2,3.8,0.6,0.4,99.6,metazoa_odb10,19259,18972,18898
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Gymnophiona,Rhinatrematidae,two-line caecilian,RBIV1,Rhinatrema bivittatum,194408,Genome,"PacBio, 10X, Hi-C",NCBI Genome,GCF_901001135.1,,Chromosome level,-,-,-,-,-,-,-,-,99.3,96.2,3.1,0.1,0.6,99.4,metazoa_odb10,21611,20958,21013
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Gymnophiona,Siphonopidae,caecilia,MUNI1,Microcaecilia unicolor,1415580,Genome,"PacBio, 10X, Hi-C",NCBI Genome,GCF_901765095.1,https://academic.oup.com/dnaresearch/article-lookup/doi/10.1093/dnares/dsy034,Chromosome level,-,-,-,-,-,-,-,-,99.6,93.5,6.1,0.3,0.1,99.9,metazoa_odb10,20933,20466,20042
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Urodela,Hynobiidae,Yenyuan stream salamander,BYEN1,Batrachuperus yenyuanensis,156990,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR8442209,,,97.8,47.9,49.9,1.7,0.5,99.5,metazoa_odb10,,88.4,81.8,6.6,3.4,8.2,91.8,metazoa_odb10,39727,29625,39705
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Urodela,Hynobiidae,Hokkaido salamander,HRET1,Hynobius retardatus,36312,Transcriptome,Illumina HiSeq 1500,NCBI SRA,SRR13170853,,,97.4,70,27.4,1.5,1.1,98.9,metazoa_odb10,,94.5,91.9,2.6,2,3.5,96.5,metazoa_odb10,25642,19585,25609
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Urodela,Plethodontidae,Strinati's cave salamander,HSTR1,Hydromantes strinatii,482143,Transcriptome,Illumina NovaSeq 6000,NCBI SRA,SRR13170857,,,98.3,59,39.3,1,0.7,99.3,metazoa_odb10,,93,92.5,0.5,1.6,5.4,94.6,metazoa_odb10,34157,23540,34130
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Urodela,Plethodontidae,,PLCI1,Plethodon cinereus,141976,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR9925250,,Single-end,94.7,76,18.7,3.4,1.9,98.1,metazoa_odb10,,93.1,92.5,0.6,3.7,3.2,96.8,metazoa_odb10,41886,27023,41848
CRANIATA,Gnathostomata,Tetrapoda/Amphibia,Urodela,Salamandridae,,SSAL1,Salamandra salamandra,57571,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR11118085,,,99.3,30.6,68.7,0.6,0.1,99.9,metazoa_odb10,,98.4,56.7,41.7,0.9,0.7,99.3,metazoa_odb10,72649,52360,72419
CRANIATA,Gnathostomata,Tetrapoda/Aves,Neognathae/Passeriformes,Pipridae,lance-tailed manakin,CHLA1,Chiroxiphia lanceolata,296741,Genome,PacBio Sequel I CLR; llumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_009829145.1,,Chromosome level,-,-,-,-,-,-,-,-,94,93.5,0.5,0.8,5.2,94.8,metazoa_odb10,15882,15605,15395
CRANIATA,Gnathostomata,Tetrapoda/Aves,Palaeognathae/Casuariiformes,Dromaiidae,emu,DNOV1,Dromaius novaehollandiae,8790,Genome,Illumina HiSeq,NCBI Genome,GCF_003342905.1,,,-,-,-,-,-,-,-,-,92.6,92.3,0.3,2.3,5.1,94.9,metazoa_odb10,15573,15464,15332
CRANIATA,Gnathostomata,Tetrapoda/Mammalia,Eutheria/Primates,Hominidae,Human,HSAP1,Homo sapiens,9606,Genome,,Github,chm13v2,,Chromosome level,-,-,-,-,-,-,-,-,99.4,96.2,3.2,0.3,0.3,99.7,metazoa_odb10,20522,20278,19820
CRANIATA,Gnathostomata,Tetrapoda/Mammalia,Eutheria/Rodentia,Muridae,Mouse,MICE1,Mus musculus,10090,Genome,-,NCBI Genome,GCF_000001635.27,,Chromosome-level,-,-,-,-,-,-,-,-,99.8,96.2,3.6,0,0.2,99.8,metazoa_odb10,22852,22249,22059
CRANIATA,Gnathostomata,Tetrapoda/Mammalia,Eutheria/Xenarthra/Pilosa,Megalonychidae,southern two-toed sloth,CDID1,Choloepus didactylus,27675,Genome,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_015220235.1,,Chromosome level,-,-,-,-,-,-,-,-,98.8,82.8,16,0.4,0.8,99.2,metazoa_odb10,23726,23127,22530
CRANIATA,Gnathostomata,Tetrapoda/Mammalia,Metatheria/Microbiotheria,Microbiotheriidae,monito del monte (marsupial),DGLI1,Dromiciops gliroides,33562,Genome,PacBio Sequel II CLRQ; 10X Genomics linked reads; Bionano Genomics DLS; Arima Genomics v1 Hi-C,NCBI Genome,GCF_019393635.1,,Chromosome level,-,-,-,-,-,-,-,-,99.9,88.3,11.6,0.1,0,100,metazoa_odb10,21999,21737,20998
CRANIATA,Gnathostomata,Tetrapoda/Mammalia,Monotremata,Ornithorhynchidae,platypus,OANA1,Ornithorhynchus anatinus,9258,Genome,PacBio RSII; 10X Genomics linked reads; Bionano Genomics DLS; Dovetail Genomics HiC; Arima Genomics,NCBI Genome,GCF_004115215.2,,Chromosome level,-,-,-,-,-,-,-,-,98.7,97,1.7,0.5,0.8,99.2,metazoa_odb10,18252,18000,17938
CRANIATA,Gnathostomata,Tetrapoda/Mammalia,Monotremata,Tachyglossidae,echidna,TACU1,Tachyglossus aculeatus,9261,Genome,PacBio Sequel I CLR; Illumina NovaSeq; Bionano Genomics DLS; Phase Genomics,NCBI Genome,GCF_015852505.1,,Chromosome level,-,-,-,-,-,-,-,-,98.5,97,1.5,0.6,0.9,99.1,metazoa_odb10,19057,18637,18787
CRANIATA,Gnathostomata,Tetrapoda/Reptilia,Crocodylia,Alligatoridae,Chinese alligator,ASIN1,Alligator sinensis,38654,Genome,Illumina GA II,NCBI Genome,GCF_000455745.1,,,-,-,-,-,-,-,-,-,92.3,92.1,0.2,4.9,2.8,97.2,metazoa_odb10,19310,19136,18946
CRANIATA,Gnathostomata,Tetrapoda/Reptilia,Crocodylia,Crocodylidae,Australian saltwater crocodile,CPOR1,Crocodylus porosus,8502,Genome,Illumina HiSeq,NCBI Genome,GCF_001723895.1,,,-,-,-,-,-,-,-,-,88.2,87.6,0.6,1,10.8,89.2,metazoa_odb10,14727,14685,14555
CRANIATA,Gnathostomata,Tetrapoda/Reptilia,Rhynchocephalia,Sphenodontidae,tuatara,SPUN1,Sphenodon punctatus,8508,Genome,Illumina HiSeq,NCBI Genome,GCA_003113815.1,https://www.nature.com/articles/s41586-020-2561-9,Gene annotation in paper,-,-,-,-,-,-,-,-,71.8,71.2,0.6,10.7,17.5,82.5,metazoa_odb10,17448,17181,17343
CRANIATA,Gnathostomata,Tetrapoda/Reptilia,Squamata,Lacertidae,common wall lizard,PMUR1,Podarcis muralis,64176,Genome,PacBio; HiSeq; Chicago; HiC,NCBI Genome,GCF_004329235.1,,Chromosome level,-,-,-,-,-,-,-,-,97.8,94.3,3.5,0.5,1.7,98.3,metazoa_odb10,21295,20817,20836
CRANIATA,Gnathostomata,Tetrapoda/Reptilia,Testudines,Cheloniidae,green sea turtle,CMYD1,Chelonia mydas,8469,Genome,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_015237465.2,,Chromosome level,-,-,-,-,-,-,-,-,98.3,97.4,0.9,0.6,1.1,98.9,metazoa_odb10,19937,19755,19649
CRANIATA,Gnathostomata,Tetrapoda/Reptilia,Testudines,Testudinidae,Goodes thornscrub tortoise,GEVG1,Gopherus evgoodei,1825980,Genome,PacBio Sequel I; 10X Genomics linked reads; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_007399415.2,,Chromosome level,-,-,-,-,-,-,-,-,98.7,96.4,2.3,0.3,1,99,metazoa_odb10,20329,20127,19751
CRANIATA,Gnathostomata/Chondrichthyes,Elasmobranchii ,Orectolobiformes,Hemiscylliidae,whitespotted bambooshark,CPLA1,Chiloscyllium plagiosum,36176,Genome,BGIseq-500,NCBI Genome,GCF_004010195.1,,Chromosome level,-,-,-,-,-,-,-,-,93.6,92.1,1.5,3,3.4,96.6,metazoa_odb10,20117,19294,19911
CRANIATA,Gnathostomata/Chondrichthyes,Elasmobranchii ,Rajiformes,Rajidae,thorny skate,AMRA1,Amblyraja radiata,386614,Genome,PacBio Sequel; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,NCBI Genome,GCF_010909765.2,,Chromosome level,-,-,-,-,-,-,-,-,95.9,93.9,2,0.5,3.6,96.4,metazoa_odb10,18511,17899,18256
CRANIATA,Gnathostomata/Chondrichthyes,Holocephali ,Chimaeriformes,Callorhinchidae,elephant shark,CMIL1,Callorhinchus milii,7868,Genome,PacBio RSII,NCBI Genome,GCF_018977255.1,https://www.nature.com/articles/s41467-021-24573-z,Chromosome level,-,-,-,-,-,-,-,-,92.8,89.8,3,1.4,5.8,94.2,metazoa_odb10,17301,16984,16970
CTENOPHORA,,Tentaculata ,Cydippida ,Lampeidae,,LAMP1,Lampea sp. Ct11R,2584719,Transcriptome,Illumina HiSeq 2500,NCBI SRA,SRR9162937,,,84.2,47.4,36.8,2.1,13.7,86.3,metazoa_odb10,,81.6,80.4,1.2,2.9,15.5,84.5,metazoa_odb10,18917,13841,18795
CYCLIOPHORA,,Eucycliophora,Symbiida,Symbiidae,,SAME1,Symbion americanus,358452,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR15713750,,,80.6,35.5,45.1,8.2,11.2,88.8,metazoa_odb10,,78.3,60.9,17.4,8.3,13.4,86.6,metazoa_odb10,21640,15365,21390
CYCLIOPHORA,,Eucycliophora,Symbiida,Symbiidae,,SPAN1,Symbion pandora,69817,Transcriptome,Illumina MiSeq,NCBI SRA,SRR3102772,,,80.9,39,41.9,10.4,8.7,91.3,metazoa_odb10,,72,71.4,0.6,9,19,81,metazoa_odb10,16058,10715,16033
DICYEMIDA,,Rhombozoa,-,-,,DICY1,Dicyemida sp. 4 KMK-2022,2969543,Transcriptome,NextSeq 500,NCBI SRA,SRR20755926,,,67.9,27.6,40.3,8.8,23.3,76.7,metazoa_odb10,,63.5,61.4,2.1,7.7,28.8,71.2,metazoa_odb10,13727,10149,13721
DICYEMIDA,,Rhombozoa,-,-,,DIKM1,Dicyemida sp. 5 KMK-2022,2969544,Transcriptome,NextSeq 500,NCBI SRA,SRR20755925,,,68,20.2,47.8,7.3,24.7,75.3,metazoa_odb10,,66.4,36.6,29.8,7.1,26.5,73.5,metazoa_odb10,21157,15463,21149
ECHINODERMATA,Asterozoa,Asteroidea,Forcipulatida ,Asteriidae ,,ARUB1,Asterias rubens,7604,Genome,,NCBI Genome,GCF_902459465.1,,Chromosome level,-,-,-,-,-,-,-,-,98.4,97.5,0.9,0.4,1.2,98.8,metazoa_odb10,16079,14832,15871
ECHINODERMATA,Crinozoa,Crinoidea,Comatulida,Comatulidae ,,ANJA1,Anneissia japonica,1529436,Genome,Illumina HiSeq,NCBI Genome,GCF_011630105.1,,,-,-,-,-,-,-,-,-,95.1,93.7,1.4,2.2,2.7,97.3,metazoa_odb10,21084,18799,20626
ECHINODERMATA,Echinozoa,Echinoidea,Camarodonta ,Toxopneustidae ,,LVAR1,Lytechinus variegatus,7654,Genome,,NCBI Genome,GCA_018143015.1/GCF_018143015.1,,Chromosome level,-,-,-,-,-,-,-,-,98.8,81.4,17.4,0.4,0.8,99.2,metazoa_odb10,22667,20870,21607
ECHINODERMATA,Echinozoa,Holothuroidea,Apodida ,Chiridotidae ,,CHEH1,Chiridota heheva,2743191,Genome,,FigShare,15302229,https://www.nature.com/articles/s42003-022-03176-4,,-,-,-,-,-,-,-,-,64,63.4,0.6,18.8,17.2,82.8,metazoa_odb10,36527,19037,36438
ENTOPROCTA,,-,-,Barentsiidae,Goblet worms,BAGR2,Barentsia gracilis,232741,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR11344294,https://www.science.org/doi/10.1126/sciadv.abo4400?s=09,,93.8,48.5,45.3,4.6,1.6,98.4,metazoa_odb10,,89.4,73.4,16,6.1,4.5,95.5,metazoa_odb10,55584,31327,55530
ENTOPROCTA,,-,-,Loxosomatidae,Goblet worms,LNOR1,Loxosomella nordgaardi,2718616,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR11344293,https://www.science.org/doi/10.1126/sciadv.abo4400?s=09,,69.3,32.6,36.7,13.6,17.1,82.9,metazoa_odb10,,67.1,57.9,9.2,14.3,18.6,81.4,metazoa_odb10,28901,18004,28867
ENTOPROCTA,,-,-,Loxosomatidae,Goblet worms,LOKK1,Loxomitra sp. KK-2020,2718617,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR11344291,https://www.science.org/doi/10.1126/sciadv.abo4400?s=09,,90.9,34.3,56.6,5.5,3.6,96.4,metazoa_odb10,,84.1,59.9,24.2,8.7,7.2,92.8,metazoa_odb10,115564,48899,115456
ENTOPROCTA,,-,-,Pedicellinidae,Goblet worms,PCER1,Pedicellina cernua,43123,Transcriptome,Illumina HiSeq 4000,NCBI SRA,SRR11344292,https://www.science.org/doi/10.1126/sciadv.abo4400?s=09,,88.6,49.4,39.2,7.8,3.6,96.4,metazoa_odb10,,84.8,73.9,10.9,8.3,6.9,93.1,metazoa_odb10,48544,28218,48510
GASTROTRICHA,,-,Chaetonotida,Muselliferidae,,DASP1,Diuronotus aspetos,1681188,Transcriptome,Illumina HiSeq 2000,NCBI SRA,SRR2131262,,,84.8,43.2,41.6,2.3,12.9,87.1,metazoa_odb10,,76.2,65.7,10.5,3.1,20.7,79.3,metazoa_odb10,15603,10590,15420
