feature,p_value,score,gbr,et,lgbm,xgb,rf,mean
p334_H1,0.04888833338306387,3.905603686986026,0.0,0.00022371144783479174,0.14285714285714285,0.000110284025,0.010326901392713483,0.030703607944566336
p334_NCI,0.17807985526201853,1.8206840445587977,0.0,0.0,0.0,0.0,0.0,0.0
p334_H3,0.191822695227615,1.7099779225298701,0.0,0.0,0.0,0.0,0.0,0.0
p334_MASS,0.02915048555901743,4.7969895770768165,0.0,0.0004022734657726928,0.2857142857142857,0.00021755967,0.00529325205125456,0.05832547418119026
p335_H1,0.00032887653640715494,13.15069869038129,1.9109688787307785e-05,0.0003201615591510271,0.03571428571428571,2.0429117e-05,0.012621797064010691,0.009739156628703937
p335_NCI,4.097374659236458e-06,21.887669501790803,0.0,0.0003954863441718322,0.14285714285714285,1.3706082e-05,0.008336186997481128,0.030320504456244606
p335_H3,0.00011510928528974463,15.204057872986501,0.0,0.00031326973236179797,0.0,0.0,0.006154035392557393,0.0012934610249838382
p335_MASS,0.0002723600559705868,13.517474917318753,0.0,0.0006124238603519415,0.14285714285714285,7.8236924e-05,0.009545541782114357,0.03061866908478378
p336_H1,1.4441185744846355e-17,80.78926486663474,0.0006149304279927837,0.0003642486067984084,0.03571428571428571,0.0,0.006194936906870235,0.008577680331189429
p336_NCI,0.023247646662263366,5.194168712159653,0.0,0.00014577644533308852,0.03571428571428571,1.5302714e-05,0.003685267901980395,0.007912126555123562
p336_H3,0.5608319347911249,0.3388953418282366,0.0,0.0,0.0,0.0,0.0,0.0
p336_MASS,0.00020537914142310305,14.068235922686956,0.0,0.0002193514839507373,0.0,0.0,0.03383118366900218,0.006810107030590584
p337_H1,0.26088602119323395,1.2680335047706943,0.0,0.0,0.0,0.0,0.0,0.0
p337_NCI,0.25574773333910866,1.295751211800202,0.0,0.0,0.0,0.0,0.0,0.0
p337_H3,0.018886602301050805,5.562167355625888,1.309625427267572e-05,0.00013461957175846736,0.39285714285714285,7.80477e-06,0.004581081220485984,0.07951874893466522
p337_MASS,0.20018449628231022,1.6470641565785997,0.0,0.0,0.0,0.0,0.0,0.0
p338_H1,0.11736915741985687,2.463880583470665,0.0,0.0,0.0,0.0,0.0,0.0
p338_NCI,0.07880561519874765,3.106985243649571,0.0,0.0,0.0,0.0,0.0,0.0
p338_H3,0.12879571524616967,2.317592924644235,0.0,0.0,0.0,0.0,0.0,0.0
p338_MASS,0.16082630273122983,1.9745666921825262,0.0,0.0,0.0,0.0,0.0,0.0
p339_H1,0.08810817084696669,2.9244571390702223,0.0,0.0,0.0,0.0,0.0,0.0
p339_NCI,0.8578179799991167,0.0321416515800011,0.0,0.0,0.0,0.0,0.0,0.0
p339_H3,0.007597658918563959,7.207019058139715,0.0,0.00014998326143478665,0.0,0.0,0.0014626522592005745,0.0003225271041270722
p339_MASS,0.02312992975923216,5.203124149676052,0.0,1.7705724054173125e-05,0.0,0.0,0.0031060930262891712,0.0006247597500686689
p340_H1,0.6101559015696376,0.2604033735900637,0.0,0.0,0.0,0.0,0.0,0.0
p340_NCI,0.8991906537439418,0.016071453913690893,0.0,0.0,0.0,0.0,0.0,0.0
p340_H3,0.004198948477247369,8.301347589039134,0.0,0.001114644183462225,0.0,2.0572803e-05,0.004122461495556241,0.0010515356963828758
p340_MASS,0.0001846966549678534,14.275858256023024,0.0,0.002236600717351212,0.0,2.590392e-06,0.008362335331413732,0.0021203052881303428
p341_H1,0.3297062713839516,0.9526295163209477,0.0,0.0,0.0,0.0,0.0,0.0
p341_NCI,0.030280120353987014,4.7306463425589325,0.0,0.00024587650033893875,0.0,5.6306966e-08,0.004633754883344976,0.000975937538130023
p341_H3,0.00021112639945634602,14.014295712395997,0.0,5.3673528354980636e-05,0.0,0.0,0.0004504302149715097,0.00010082074866529806
p341_MASS,3.1953262993211475e-05,17.74538568588243,0.0,0.0008134610006149431,0.0,0.0,0.004598958388172621,0.001082483877757513
p342_H1,0.3761223527628226,0.785281264864253,0.0,0.0,0.0,0.0,0.0,0.0
p342_NCI,0.2712893680817168,1.2139395917657259,0.0,0.0,0.0,0.0,0.0,0.0
p342_H3,0.015338231124083411,5.933723810353958,0.0,9.420071767916429e-05,0.03571428571428571,8.919879e-06,0.0016535254788601276,0.007494186358023416
p342_MASS,0.00019461953212632053,14.173459294763498,0.0,0.000343460041402833,0.03571428571428571,0.0,0.006718614061541552,0.00855527196344602
p343_H1,0.0001771898866934653,14.35709610303914,0.0,1.8006185102060995e-05,0.10714285714285714,0.0,0.004367675042952236,0.022305707674182287
p343_NCI,0.0744900239017362,3.199754065197344,0.0,0.0,0.0,0.0,0.0,0.0
p343_H3,0.002123067600896089,9.578268353792872,0.0,2.5787093522857575e-05,0.0,0.0,0.0018681322607452847,0.00037878387085362846
p343_MASS,0.0010260193750462347,10.958437254126197,0.0,4.7511413340284715e-05,0.0,0.0,0.001396480859367077,0.00028879845454147233
p344_H1,0.03617754976036641,4.421744382823269,0.0,4.8963156533591934e-05,0.0,1.3992988e-05,0.007132150728880582,0.00143902137468041
p344_NCI,2.2901832201643043e-06,23.075052203934526,0.0,1.4475564755417532e-05,0.0,0.0,0.00463357494207445,0.0009296101013659735
p344_H3,1.7262380550754278e-07,28.42159451086024,0.0,8.907342809656728e-05,0.0,0.0,0.0028419956544802963,0.0005862138165153727
p344_MASS,5.120270520334542e-07,26.159599998479994,0.0,6.252985022761604e-05,0.0,0.0,0.002053071796691071,0.0004231203293837374
p345_H1,2.9857733068854123e-10,42.01478728349245,0.0,7.494099094997847e-05,0.0,6.990038e-05,0.004569927816736063,0.0009429538374288036
p345_NCI,3.099313709342488e-05,17.806309509562542,0.0,5.175250194658037e-05,0.07142857142857142,1.5364152e-05,0.0020994375989550674,0.014719025136335556
p345_H3,0.00012635733627516804,15.02061806881224,0.0,0.000138020412344142,0.0,0.0,0.0016006358846852654,0.0003477312594058815
p345_MASS,0.0009609622837917489,11.08362101528564,0.0,5.210671561688123e-05,0.03571428571428571,2.3628729e-05,0.001346964775255839,0.0074273971867798326
p346_H1,0.393354223363669,0.7303002119929086,0.0,0.0,0.0,0.0,0.0,0.0
p346_NCI,0.0010016616080460847,11.004336221533771,2.747476350889185e-07,2.8725742225319536e-05,0.0,0.0,0.0035464074248459667,0.000715081582941275
p346_H3,0.0008786509746605908,11.254962578650055,0.0,0.00020384089425026038,0.0,0.0,0.0014175169435404304,0.0003242715675581382
p346_MASS,0.0018462493191368356,9.842022834640566,0.0,0.00014245519509701143,0.35714285714285715,0.0,0.010431402152111894,0.07354334289801322
p347_H1,0.002444240795239926,9.313028642458987,0.0,0.00015809936932871974,0.17857142857142858,1.3673366e-06,0.004654188796891347,0.0366770168148514
p347_NCI,7.112982909440772e-07,25.47951535914012,0.0,8.483923267434968e-05,0.0,0.0,0.003951360822376685,0.000807240011010207
p347_H3,0.02867762205465266,4.825563531114795,0.0,0.00014618471338728807,0.0,0.0,0.0021217960440478314,0.0004535961514870239
p347_MASS,0.739570492533023,0.11067509584389291,0.0,0.0,0.0,0.0,0.0,0.0
p348_H1,0.06487726386440978,3.429057155133818,0.0,0.0,0.0,0.0,0.0,0.0
p348_NCI,0.2417918934466625,1.3746378302834759,0.0,0.0,0.0,0.0,0.0,0.0
p348_H3,0.010190394869472022,6.671532825446954,0.0,9.396949568146969e-05,0.0,0.0,0.004970023768917767,0.0010127986529198474
p348_MASS,0.0001685618547179054,14.454887411166094,0.0,0.00013616179500521226,0.0,0.0,0.002948295783920944,0.0006168915157852312
p349_H1,0.5709823696327574,0.321631329605149,0.0,0.0,0.0,0.0,0.0,0.0
p349_NCI,1.694378952536999e-10,43.254351622786004,0.0,0.0009843539314692072,0.07142857142857142,9.627355e-05,0.020919014973709543,0.018685642776809647
p349_H3,0.0067406413147767736,7.426561530778008,0.0,0.0003708755275105249,0.0,5.140456e-05,0.006860361775696755,0.0014565283727431904
p349_MASS,0.02256878403208398,5.2464767510721515,0.0,0.0005178709126975489,0.0,0.0,0.009898389844901111,0.0020832521515197324
p350_H1,0.0008096323268602454,11.411709574537234,0.0,0.00010730924129691845,0.0,3.756047e-05,0.003666718130319618,0.0007623175680486888
p350_NCI,0.4609457423222083,0.5447643855492944,0.0,0.0,0.0,0.0,0.0,0.0
p350_H3,0.4522996784284232,0.5661121307914827,0.0,0.0,0.0,0.0,0.0,0.0
p350_MASS,0.47493221075085623,0.511550037775745,0.0,0.0,0.0,0.0,0.0,0.0
p351_H1,5.358338053314266e-13,56.105494614527,0.0,0.00029774313629450275,0.0,1.1596745e-07,0.0063646416580581495,0.0013325001523610365
p351_NCI,0.9642611109720269,0.0020104671098782915,0.0,0.0,0.0,0.0,0.0,0.0
p351_H3,4.918545507242026e-10,40.92646271642738,0.0,0.0003534037548277335,0.0,0.0,0.007473615077410473,0.0015654037664476414
p351_MASS,0.009354721749662525,6.827120109350936,5.9562444499017946e-05,6.745963546915748e-05,0.0,0.0,0.014471375456155539,0.002919679507224743
