comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id
3261,Nectamia  Savayensis,507.0,,1432,,,,,
3262,Nectamia  Savayensis,520.0,,1433,,,,,
3263,Nectamia  Savayensis,505.0,,1434,,,,,
3264,Daubentonia madagascariensis ,406.0,,1444,,,,,
3265,Daubentonia madagascariensis ,543.0,,1445,,,,,
3266,Tarsius syrichta,558.0,,1451,,,,,
3267,Tarsius bancanus,543.0,,1452,,,,,
3268,Mus musculus,360.0,,1461,,,,,
3269,Rattus rattus,360.0,,1464,,,,,
3270,Rattus rattus,510.0,,1465,,,,,
3271,Mysis  sp.,,,1509,,,,,
3272,Cottus gobio,465.0,,1510,,,,,
3273,Cottus gobio,453.0,,1511,,,,,
3274,Cottus gobio,452.0,,1512,,,,,
3275,Cottus gobio,458.0,,1513,,,,,
3276,Serinus canaria,615.0,,1514,,,,,
3277,Serinus canaria,540.0,,1515,,,,,
3278,Serinus canaria,450.0,,1516,,,,,
3279,Serinus canaria,505.5,,1518,,,,,
3280,Pseudotropheus  acei,505.0,,1519,,,,,
3281,Pseudotropheus  acei,378.0,,1520,,,,,
3282,Pseudotropheus  acei,415.0,,1521,,,,,
3283,Pseudotropheus  acei,451.0,,1522,,,,,
3284,Pseudotropheus  acei,482.0,,1523,,,,,
3285,Pseudotropheus  acei,506.0,,1524,,,,,
3286,Pseudotropheus  acei,535.0,,1525,,,,,
3287,Pseudotropheus  acei,476.0,,1526,,,,,
3288,Pseudotropheus  acei,534.0,,1528,,,,,
3289,Pseudotropheus  acei,566.0,,1529,,,,,
3290,Melanochromis  vermivorus,505.0,,1530,,,,,
3291,Melanochromis  vermivorus,418.0,,1531,,,,,
3292,Melanochromis  vermivorus,485.0,,1532,,,,,
3293,Melanochromis  vermivorus,503.0,,1533,,,,,
3294,Melanochromis  vermivorus,535.0,,1534,,,,,
3295,Melanochromis  vermivorus,506.0,,1535,,,,,
3296,Melanochromis  vermivorus,555.0,,1536,,,,,
3297,Tramitichromis  intermedius,506.0,,1537,,,,,
3298,Tramitichromis  intermedius,455.0,,1538,,,,,
3299,Tramitichromis  intermedius,532.0,,1539,,,,,
3300,Tramitichromis  intermedius,569.0,,1540,,,,,
3301,Tramitichromis  intermedius,534.0,,1541,,,,,
3302,Neogonodactylus oerstedii,334.0,,1542,,,,,
3303,Neogonodactylus oerstedii,383.0,,1543,,,,,
3304,Bombus  impatiens,539.0,,1544,,,,,
3305,Bombus  impatiens,424.0,,1545,,,,,
3306,Bombus  impatiens,347.0,,1546,,,,,
3307,Drosophilia melanogaster,486.0,,1547,,,,,
3308,Drosophilia melanogaster,418.0,,1548,,,,,
3309,Drosophilia melanogaster,331.0,,1549,,,,,
3310,Drosophilia melanogaster,355.0,,1550,,,,,
3311,Drosophilia melanogaster,442.0,,1551,,,,,
3312,Drosophilia melanogaster,515.0,,1552,,,,,
3313,Squilla empusa,507.0,,1557,,,,,
3314,Acyrthosiphon pisum,518.0,,1558,,,,,
3315,Heliconius erato petiverana,389.0,,1559,,,,,
3316,Heliconius erato petiverana,356.0,,1560,,,,,
3317,Heliconius erato petiverana,470.0,,1561,,,,,
3318,Heliconius erato petiverana,555.0,,1562,,,,,
3319,Heliconius erato petiverana,390.0,,1563,,,,,
3320,Heliconius erato petiverana,469.0,,1564,,,,,
3321,Heliconius erato petiverana,556.0,,1565,,,,,
3322,Pieris rapae crucivora,563.0,,1569,,,,,
3323,Neoceratodus forsteri,366.0,,1570,,,,,
