comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,LambdaMax
3273,Poecilia reticulata trinidad,,1280,,,,,,543.0
3274,Poecilia reticulata trinidad,,1281,,,,,,572.0
3275,Neoniphon argenteus,,1283,,,,,,502.0
3276,Neoniphon aurolineatus,,1284,,,,,,481.0
3277,Sargocentron punctatissimum,,1285,,,,,,494.0
3278,Sargocentron microstoma,,1286,,,,,,494.0
3279,Sargocentron diadema,,1287,,,,,,491.0
3280,Sargocentron xantherythrum,,1288,,,,,,486.0
3281,Sargocentron spiniferum,,1289,,,,,,490.0
3282,Sargocentron tiere,,1290,,,,,,490.0
3283,Myripristis violacea,,1291,,,,,,499.0
3284,Myripristis berndti,,1292,,,,,,493.0
3285,Photostomias guernei,,1293,,,,,,483.0
3286,Chauliodus sloani,,1295,,,,,,485.0
3287,Ichthyocossus ovatus,,1298,,,,,,489.0
3288,Gonostoma bathyphilium,,1302,,,,,,481.0
3289,Diaphus rafinesquei,,1304,,,,,,489.0
3290,Phycis blennoides,,1309,,,,,,494.0
3291,Coryphaenoides guntheri,,1310,,,,,,479.0
3292,Bassozetus compresis,,1311,,,,,,476.0
3293,Cataetyx laticeps,,1312,,,,,,468.0
3294,Conocara salmonea,,1313,,,,,,480.0
3295,Alepocephalus bairdii,,1314,,,,,,476.0
3296,Anoplogaster cornuta,,1315,,,,,,485.0
3297,Hoplostethus mediteranus,,1316,,,,,,479.0
3298,Bathysaurus ferox,,1317,,,,,,481.0
3299,Bathysaurus mollis,,1318,,,,,,479.0
3300,Aristostomias tittmani,,1319,,,,,,523.0
3301,Aristostomias tittmani,,1320,,,,,,551.0
3302,Aristostomias tittmani,,1321,,,,,,581.0
3303,Malacosteus niger,,1322,,,,,,517.0
3304,Malacosteus niger,,1323,,,,,,542.0
3305,Loligo forbesii,,1324,,,,,,494.0
3306,Loligo pealii,,1325,,,,,,493.0
3307,Loligo subulata,,1326,,,,,,499.0
3308,Sepia officinalis,,1327,,,,,,492.0
3309,Todarodes pacificus,,1328,,,,,,480.0
3310,Enteroctopus dofleini,,1329,,,,,,475.0
3311,Typhlops platycephalus,,1330,,,,,,494.0
3312,Typhlops hypomethes,,1331,,,,,,490.0
3313,Leptotyphlops sp.,,1332,,,,,,500.0
3314,Anilius scytale,,1333,,,,,,497.0
3315,Platichthys stellatus,,1334,,,,,,517.0
3316,Platichthys stellatus,,1335,,,,,,445.0
3317,Platichthys stellatus,,1336,,,,,,459.0
3318,Platichthys stellatus,,1337,,,,,,526.0
3319,Platichthys stellatus,,1338,,,,,,536.0
3320,Platichthys stellatus,,1339,,,,,,548.0
3321,Platichthys stellatus,,1340,,,,,,557.0
3322,Platichthys stellatus,,1341,,,,,,507.0
3323,Platichthys stellatus,,1342,,,,,,437.0
3324,Platichthys stellatus,,1343,,,,,,456.0
3325,Platichthys stellatus,,1344,,,,,,527.0
3326,Platichthys stellatus,,1345,,,,,,545.0
3327,Platichthys stellatus,,1347,,,,,,369.0
3328,Platichthys stellatus,,1348,,,,,,415.0
3329,Carassius auratus,,1349,,,,,,509.0
3330,Cavia porcellus,,1350,,,,,,499.0
3331,Rhea  americana,,1356,,,,,,504.0
3332,Gallus  gallus domesticus,,1357,,,,,,509.0
3333,Coturnix  japonica,,1358,,,,,,505.0
3334,Meleagris  galoparvo,,1359,,,,,,504.0
3335,Pavo  cristatus,,1360,,,,,,504.0
3336,Anas  platyrhynchos,,1361,,,,,,505.0
3337,Parvus  caeruleus,,1368,,,,,,503.0
3338,Anas playrhnchos domesticus,,1371,,,,,,504.0
3339,Amandina fasciata,,1374,,,,,,503.0
3340,Corvus  frugilegus,,1375,,,,,,504.0
3341,Lonchura maga,,1377,,,,,,503.0
3342,Melopsittacus undatus,,1380,,,,,,509.0
3343,Nothoprocta cinerascens cinerascens,,1382,,,,,,504.0
3344,Nothoprocta perdicaria sanborni,,1383,,,,,,501.0
3345,Phalaenoptilus nuttallii,,1384,,,,,,506.0
3346,Streptopelia roseogrisea,,1385,,,,,,502.0
3347,Zenaida macroura,,1386,,,,,,502.0
3348,Callipepla californica,,1387,,,,,,500.0
3349,Colinus virginianus,,1388,,,,,,500.0
3350,Carpodacus mexicanus,,1389,,,,,,502.0
3351,Estrilda troglodytes,,1390,,,,,,502.0
3352,Lonchura malabarica,,1391,,,,,,502.0
3353,Lonchura malacca,,1392,,,,,,503.0
3354,Lonchura striata,,1393,,,,,,502.0
3355,Molothrus ater,,1394,,,,,,501.0
3356,Pipilo fuscus,,1395,,,,,,500.0
3357,Plocepasser mahali,,1396,,,,,,504.0
3358,Zonotrichia leucophrys,,1397,,,,,,502.0
3359,Melopsittacus undalatus,,1398,,,,,,505.0
3360,Bubo virginianus,,1399,,,,,,502.0
3361,Otus asio,,1400,,,,,,505.0
3362,Speotyto cunicularia,,1401,,,,,,503.0
3363,Tyto alba,,1402,,,,,,500.0
3364,Ostorhinchus Cookii,,1403,,,,,,453.0
3365,Ostorhinchus Cookii,,1404,,,,,,468.0
3366,Ostorhinchus Cookii,,1405,,,,,,506.0
3367,Ostorhinchus Cookii,,1406,,,,,,519.0
3368,Ostorhinchus Cookii,,1407,,,,,,504.0
3369,Ostorhinchus Cyanosoma,,1408,,,,,,452.0
3370,Ostorhinchus Cyanosoma,,1409,,,,,,504.0
3371,Ostorhinchus Cyanosoma,,1410,,,,,,519.0
3372,Ostorhinchus Cyanosoma,,1411,,,,,,503.0
3373,Ostorhinchus Doederleini,,1412,,,,,,467.0
3374,Ostorhinchus Doederleini,,1413,,,,,,402.0
3375,Ostorhinchus Doederleini,,1414,,,,,,516.0
3376,Ostorhinchus Doederleini,,1415,,,,,,501.0
3377,Zoramia  Viridiventer,,1416,,,,,,441.0
3378,Zoramia  Viridiventer,,1417,,,,,,506.0
3379,Zoramia  Viridiventer,,1418,,,,,,520.0
3380,Zoramia  Viridiventer,,1419,,,,,,502.0
3381,Zoramia  Leptacanthus,,1420,,,,,,442.0
3382,Zoramia  Leptacanthus,,1421,,,,,,501.0
3383,Zoramia  Leptacanthus,,1422,,,,,,512.0
3384,Zoramia  Leptacanthus,,1423,,,,,,521.0
3385,Zoramia  Leptacanthus,,1424,,,,,,504.0
3386,Rhabdamia  Gracilis,,1425,,,,,,420.0
3387,Rhabdamia  Gracilis,,1426,,,,,,485.0
3388,Rhabdamia  Gracilis,,1427,,,,,,500.0
3389,Rhabdamia  Gracilis,,1428,,,,,,520.0
3390,Rhabdamia  Gracilis,,1429,,,,,,497.0
3391,Nectamia  Savayensis,,1430,,,,,,466.0
3392,Nectamia  Savayensis,,1431,,,,,,493.0
3393,Nectamia  Savayensis,,1432,,,,,,507.0
3394,Nectamia  Savayensis,,1433,,,,,,520.0
3395,Nectamia  Savayensis,,1434,,,,,,505.0
3396,Daubentonia madagascariensis ,,1444,,,,,,406.0
3397,Daubentonia madagascariensis ,,1445,,,,,,543.0
3398,Tarsius syrichta,,1451,,,,,,558.0
3399,Tarsius bancanus,,1452,,,,,,543.0
3400,Mus musculus,,1461,,,,,,360.0
3401,Rattus rattus,,1464,,,,,,360.0
3402,Rattus rattus,,1465,,,,,,510.0
3403,Cottus gobio,,1510,,,,,,465.0
3404,Cottus gobio,,1511,,,,,,453.0
3405,Cottus gobio,,1512,,,,,,452.0
3406,Cottus gobio,,1513,,,,,,458.0
3407,Serinus canaria,,1514,,,,,,615.0
3408,Serinus canaria,,1515,,,,,,540.0
3409,Serinus canaria,,1516,,,,,,450.0
3410,Pseudotropheus  acei,,1519,,,,,,505.0
3411,Pseudotropheus  acei,,1520,,,,,,378.0
3412,Pseudotropheus  acei,,1521,,,,,,415.0
3413,Pseudotropheus  acei,,1522,,,,,,451.0
3414,Pseudotropheus  acei,,1523,,,,,,482.0
3415,Pseudotropheus  acei,,1524,,,,,,506.0
3416,Pseudotropheus  acei,,1525,,,,,,535.0
3417,Pseudotropheus  acei,,1526,,,,,,476.0
3418,Pseudotropheus  acei,,1528,,,,,,534.0
3419,Pseudotropheus  acei,,1529,,,,,,566.0
3420,Melanochromis  vermivorus,,1530,,,,,,505.0
3421,Melanochromis  vermivorus,,1531,,,,,,418.0
3422,Melanochromis  vermivorus,,1532,,,,,,485.0
3423,Melanochromis  vermivorus,,1533,,,,,,503.0
3424,Melanochromis  vermivorus,,1534,,,,,,535.0
3425,Melanochromis  vermivorus,,1535,,,,,,506.0
3426,Melanochromis  vermivorus,,1536,,,,,,555.0
3427,Tramitichromis  intermedius,,1537,,,,,,506.0
3428,Tramitichromis  intermedius,,1538,,,,,,455.0
3429,Tramitichromis  intermedius,,1539,,,,,,532.0
3430,Tramitichromis  intermedius,,1540,,,,,,569.0
3431,Tramitichromis  intermedius,,1541,,,,,,534.0
3432,Neogonodactylus oerstedii,,1542,,,,,,334.0
3433,Neogonodactylus oerstedii,,1543,,,,,,383.0
3434,Bombus  impatiens,,1544,,,,,,539.0
3435,Bombus  impatiens,,1545,,,,,,424.0
3436,Bombus  impatiens,,1546,,,,,,347.0
3437,Drosophilia melanogaster,,1547,,,,,,486.0
3438,Drosophilia melanogaster,,1548,,,,,,418.0
3439,Drosophilia melanogaster,,1549,,,,,,331.0
3440,Drosophilia melanogaster,,1550,,,,,,355.0
3441,Drosophilia melanogaster,,1551,,,,,,442.0
3442,Drosophilia melanogaster,,1552,,,,,,515.0
3443,Squilla empusa,,1557,,,,,,507.0
3444,Acyrthosiphon pisum,,1558,,,,,,518.0
3445,Heliconius erato petiverana,,1559,,,,,,389.0
3446,Heliconius erato petiverana,,1560,,,,,,356.0
3447,Heliconius erato petiverana,,1561,,,,,,470.0
3448,Heliconius erato petiverana,,1562,,,,,,555.0
3449,Heliconius erato petiverana,,1563,,,,,,390.0
3450,Heliconius erato petiverana,,1564,,,,,,469.0
3451,Heliconius erato petiverana,,1565,,,,,,556.0
3452,Pieris rapae crucivora,,1569,,,,,,563.0
3453,Neoceratodus forsteri,,1570,,,,,,366.0
