comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
2854,Eulemur fulvus,413.0,,,,240,,,,
2855,Eurypharynx pelecanoides,474.0,,,,241,,,,
2856,Eustomias obscurus,485.0,,,,242,,,,
2857,Evermannella balbo,480.0,,,,243,,,,
2858,Forcipiger flavissimus,431.0,,,,244,,,,
2859,Galago crassicauda,501.0,,,,245,,,,
2860,Gasterosteus sp.,504.3,,,,246,,,,
2861,Gasterosteus aculeatus,508.8,,,,247,,,,
2862,Gekko gecko,364.0,,,,248,,,,
2863,Geoclemys reevesii,480.0,,,,249,,,,
2864,Geotria australis,439.0,,,,250,,,,
2865,Geryon quinquedens,472.9,,,,251,,,,
2866,Globicephala melas,488.0,,,,252,,,,
2867,Gobius niger,504.8,,,,253,,,,
2868,Hariotta raleighana,481.0,,,,254,,,,
2869,Hexagrammos octagrammus,530.0,,,,255,,,,
2870,Histiobranchus bathybius,476.0,,,,256,,,,
2871,Holtbyrnia spinithara,480.0,,,,257,,,,
2872,Howella sherborni,463.0,,,,258,,,,
2873,Hydrolagus colliei,484.0,,,,259,,,,
2874,Hyperprosopon argenteum,507.0,,,,260,,,,
2875,Hypsurus caryi,456.4,,,,261,,,,
2876,Ichthyococcus ovatus,489.0,,,,262,,,,
2877,Idiacanthus fasciola,483.0,,,,263,,,,
2878,Isoodon obesulus,508.0,,,,264,,,,
2879,Kali macrodon,484.0,,,,265,,,,
2880,Kuhlia sandvicensis,362.0,,,,266,,,,
2881,Lampadena speculigera,488.0,,,,267,,,,
2882,Lampanychtus ater,483.0,,,,268,,,,
2883,Lampanyctus alatus,485.0,,,,269,,,,
2884,Lampanyctus crocodilus,487.0,,,,270,,,,
2885,Lampanyctus regalis,489.0,,,,271,,,,
2886,Lepidion eques,476.0,,,,272,,,,
2887,Leptocottus armatus,498.0,,,,273,,,,
2888,Leuroglosus stilbius,491.0,,,,274,,,,
2889,Limnocottus bergianus,490.4,,,,275,,,,
2890,Limnocottus eurystomus,427.6,,,,276,,,,
2891,Limnocottus griseus,431.0,,,,277,,,,
2892,Limnocottus pallidus,488.0,,,,278,,,,
2893,Lobianchia gemellarii,485.0,,,,279,,,,
2894,Margrethia obtusirostra,474.0,,,,280,,,,
2895,Melanochromus vermivorous,418.1,,,,281,,,,
2896,Melanonus zugmayeri,489.0,,,,282,,,,
2897,Melanostigma pammelas,485.0,,,,283,,,,
2898,Melanostomias niger,483.0,,,,284,,,,
2899,Melanphaes canthomus,4852.0,,,,285,,,,
2900,Meleagris gallopavo,417.8,,,,286,,,,
2901,Merluccius merluccius,496.0,,,,287,,,,
2902,Mesoplodon bidens,484.0,,,,288,,,,
2903,Metriaclima zebra,368.0,,,,289,,,,
2904,Micrometrus aurora,464.8,,,,290,,,,
2905,Micrometrus minimus,469.5,,,,291,,,,
2906,Mirounga angustirostri,491.7,,,,292,,,,
2907,Mugil cephalus,518.0,,,,293,,,,
2908,Mulloidichthys flavolineatus,366.0,,,,294,,,,
2909,Mustelus henlei,496.0,,,,295,,,,
2910,Myoxocephalus quadricornis,512.2,,,,296,,,,
2911,Myripristis berndti,443.0,,,,297,,,,
2912,Naso lituratus,412.0,,,,298,,,,
2913,Naso unicornis,416.0,,,,299,,,,
2914,Nemichthys scolopaceus,490.0,,,,300,,,,
2915,Neonesthes capensis,483.0,,,,301,,,,
2916,Neoniphon sammara,446.0,,,,302,,,,
2917,Notacanthus bonapartei,487.0,,,,303,,,,
2918,Notoscopelus resplendens,486.0,,,,304,,,,
2919,Odocoileus virginianus,457.0,,,,305,,,,
2920,Oncorhynchus mykiss,365.0,,,,306,,,,
2921,Oreochromis nilocticus,359.0,,,,307,,,,
2922,Oreocromis niloticus,375.5,,,,308,,,,
2923,Osmerus eperlanus,517.8,,,,309,,,,
2924,Ostracion meleagris,416.0,,,,310,,,,
2925,Otolemus cassicaudatus,507.0,,,,311,,,,
2926,Pachystomias microdon,513.0,,,,312,,,,
2927,Pagothenia borchgrevinki,488.7,,,,313,,,,
2928,Paracottus knerii,450.0,,,,314,,,,
2929,Paralabrax clathratus,500.0,,,,315,,,,
2930,Parupeneus multifasciatus,486.0,,,,316,,,,
2931,Perca fluviatilis,538.6,,,,317,,,,
2932,Pervagor aspricaudus,404.0,,,,318,,,,
2933,Pervagor spilosoma,398.0,,,,319,,,,
2934,Petromyzon marinus,501.0,,,,320,,,,
2935,Phoca groenlandicus,498.0,,,,321,,,,
2936,Phoca vitulina,501.0,,,,322,,,,
2937,Photonectes braueri,483.0,,,,323,,,,
2938,Photostomias braueri,483.0,,,,324,,,,
2939,Photostylus sp.,474.0,,,,325,,,,
2940,Platichthys flesus,510.3,,,,326,,,,
2941,Platycercus elegans,363.0,,,,327,,,,
2942,Platytroctes apus,476.0,,,,328,,,,
2943,Plectroglyphidodon johnstonianus,474.0,,,,329,,,,
2944,Pollachius pollachius,498.0,,,,330,,,,
2945,Polyipnus polli,483.0,,,,331,,,,
2946,Pomatoschistus microps,515.7,,,,332,,,,
2947,Pomatoschistus minutus,503.0,,,,333,,,,
2948,Porichthys notatus,493.0,,,,334,,,,
2949,Porogradus sp.,474.0,,,,335,,,,
2950,Poromitra capito,481.0,,,,336,,,,
2951,Poromitra megalops,487.0,,,,337,,,,
2952,Potamotrygon motoro,499.0,,,,338,,,,
2953,Procottus jettelesi,448.0,,,,339,,,,
2954,Propithecus verreauxi coquereli,430.0,,,,340,,,,
2955,Pseudopleuronectes americanus,457.0,,,,341,,,,
2956,Pseudotropheus acei,378.4,,,,342,,,,
2957,Ptilorhynchus violaceus,410.4,,,,343,,,,
2958,Puffinus pacificus,406.0,,,,344,,,,
2959,Pundamilia azurea,455.3,,,,345,,,,
2960,Pundamilia nyererei,451.2,,,,346,,,,
2961,Pundamila sp.,455.3,,,,347,,,,
2962,Pungitius pungitius,526.8,,,,348,,,,
2963,Radiicephalus elongatus,481.0,,,,349,,,,
2964,Raja binoculata,497.0,,,,350,,,,
2965,Rana cancrivora,433.0,,,,351,,,,
2966,Rana temporaria,502.0,,,,352,,,,
2967,Rangifer tarandus,439.0,,,,353,,,,
2968,Rhadinesthes decimus,480.0,,,,354,,,,
2969,Rhinobatus typus,476.6,,,,355,,,,
2970,Rhinoptera bonasus,470.0,,,,356,,,,
2971,Rinocetes nasutus,489.0,,,,357,,,,
2972,Rouleina aderensis,477.0,,,,358,,,,
2973,Rutilis rutilis,523.8,,,,359,,,,
2974,Saguinus midas,546.0,,,,360,,,,
2975,Salmo irideus,400.0,,,,361,,,,
2976,Salvelinus alpinus,508.0,,,,362,,,,
2977,Sarda chiliensis,488.0,,,,363,,,,
2978,Sardinops melanostictus,382.0,,,,364,,,,
2979,Sargocentron xantherythrum,447.0,,,,365,,,,
2980,Scardinius erythrophthalmus,533.2,,,,366,,,,
2981,Scenopoetes dentirostris,506.3,,,,367,,,,
2982,Sciurus carolinensis,530.0,,,,368,,,,
2983,Scomber japonicus,491.0,,,,369,,,,
2984,Scomberomorus sierra,486.0,,,,370,,,,
2985,Scopelarchus analis,479.0,,,,371,,,,
2986,Scopelogadus beanii,482.0,,,,372,,,,
2987,Sebastolobus alascanus,484.0,,,,373,,,,
2988,Sephanoides sephanoides,371.0,,,,374,,,,
2989,Sericulus crysocephalus,506.0,,,,375,,,,
2990,Seriphus politus,503.0,,,,376,,,,
2991,Serrivomer lanceolatoides,483.0,,,,377,,,,
2992,Setonix brachyurus,502.0,,,,378,,,,
2993,Sminthopsis crassicaudata,350.0,,,,379,,,,
2994,Spermophilus beecheyi,518.9,,,,380,,,,
2995,Spermophilus tridecemline,517.0,,,,381,,,,
2996,Sphoeroides annulatus,508.0,,,,382,,,,
2997,Sphyraena barracuda,455.0,,,,383,,,,
2998,Sphyrna lewini,530.0,,,,384,,,,
2999,Sphyrna tiburo,483.0,,,,385,,,,
3000,Squalus suckleyi,497.5,,,,386,,,,
3001,Stegastes fasciolatus,363.0,,,,387,,,,
3002,Stenobrachius leucopsarus,492.0,,,,388,,,,
3003,Sternoptyx diaphana,478.0,,,,389,,,,
3004,Sternoptyx pseudobscura,479.0,,,,390,,,,
3005,Stizostedion lucioperca,524.1,,,,391,,,,
3006,Stomias atriventer,489.0,,,,392,,,,
3007,Stomias boa,489.0,,,,393,,,,
3008,Strix aluco,463.0,,,,394,,,,
3009,Sufflamen bursa,404.0,,,,395,,,,
3010,Syngnathus typhle,500.6,,,,396,,,,
3011,Synaphobranchus kaupi,478.0,,,,397,,,,
3012,Synodus variegatus,368.0,,,,398,,,,
3013,Taaningichthys bathyphilus,487.0,,,,399,,,,
3014,Talismania antillarum,476.0,,,,400,,,,
3015,Tarsipes rostratus,350.0,,,,401,,,,
3016,Thomomys bottae,495.0,,,,402,,,,
3017,Toxotes chatareus,453.0,,,,403,,,,
3018,Trachurus symmetricus,497.0,,,,404,,,,
3019,Tramitichromis intermedius,455.1,,,,405,,,,
3020,Trematomus bernacchii,416.1,,,,406,,,,
3021,Trematomus hansoni,426.4,,,,407,,,,
3022,Trematomus loennbergii,426.4,,,,408,,,,
3023,Triakis semifasciata,497.0,,,,409,,,,
3024,Trichechus manatus,411.0,,,,410,,,,
3025,Trigla cuculus,493.0,,,,411,,,,
3026,Tursiops truncates,489.0,,,,412,,,,
3027,Typhlonectes natans,488.0,,,,413,,,,
3028,Upeneus tragula,495.7,,,,414,,,,
3029,Urobatis jamaicensis,475.0,,,,415,,,,
3030,Valenciennellus tripunctulatus,480.0,,,,416,,,,
3031,Vinciguerria nimbaria,477.0,,,,417,,,,
3032,Xenodermichthys copei,479.0,,,,418,,,,
3033,Zalembius rosaceus,470.4,,,,419,,,,
3034,Zalophus californianus,501.3,,,,420,,,,
3035,Zanclus cornutus,447.0,,,,421,,,,
3036,Zaniolepis frenata,487.0,,,,422,,,,
3037,Zebrasoma flavescens,446.0,,,,423,,,,
3038,Zebrasoma veliferum,448.0,,,,424,,,,
3039,Zoarces viviparus,512.8,,,,425,,,,
3040,Phalacrocorax carbo,504.0,,,,426,,,,
3041,Tripedalia cystophora,467.5,,,,427,,,,
3042,Callistoctopus dierythraeus,484.0,,,,428,,,,
3043,Euprymna tasmanica,498.0,,,,429,,,,
3044,Hapalochlaena maculosa,485.0,,,,430,,,,
3045,Idiosepius notoides,492.0,,,,431,,,,
3046,Octopus australis,484.0,,,,432,,,,
3047,Octopus tetricus,484.0,,,,433,,,,
3048,Sepia plangon,498.0,,,,434,,,,
3049,Sepioteuthis lessoniana,502.0,,,,435,,,,
3050,Aglais urticae,530.0,,,,436,,,,
3051,Agraulis vanillae,551.0,,,,437,,,,
3052,Alima pacifica,467.0,,,,438,,,,
3053,Antheraea polyphemus,370.0,,,,439,,,,
3054,Apodemia mormo,600.0,,,,440,,,,
3055,Archaeomysis grebnitzkii,496.0,,,,441,,,,
3056,Archaeopropona demophon,554.0,,,,442,,,,
3057,Asterocampa leilia,555.0,,,,443,,,,
3058,Balanus amphitrite,570.0,,,,444,,,,
3059,Balanus eburneus,570.0,,,,445,,,,
3060,Bombus terrestris,538.23,,,,446,,,,
3061,Bombyx mori,530.0,,,,447,,,,
3062,Calappa flammea,485.2,,,,448,,,,
3063,Callinectes ornatus,498.5,,,,449,,,,
3064,Callinectes sapidus,508.0,,,,450,,,,
3065,Cambarellus shufeldtii,526.0,,,,451,,,,
3066,Cambarus ludovicianus,528.0,,,,452,,,,
3067,Cataglyphis bicolor,506.0,,,,453,,,,
3068,Clibanarius vittatus,509.6,,,,454,,,,
3069,Coenobita clypeatus,506.2,,,,455,,,,
3070,Coenobita rugosa,489.5,,,,456,,,,
3071,Colias erate,577.0,,,,457,,,,
3072,Deilephila elpenor,520.0,,,,458,,,,
3073,Engaeus cunicularius,526.0,,,,459,,,,
3074,Euphausia superba,487.0,,,,460,,,,
3075,Euphydryas chalcedona,370.0,,,,461,,,,
3076,Eurypanopeus depressus,490.1,,,,462,,,,
3077,Funchalia villosa,489.0,,,,463,,,,
3078,Gecarcinus lateralis,487.0,,,,464,,,,
3079,Gonodactylellus affinis,445.0,,,,465,,,,
3080,Gonodactylus oerstedii,551.0,,,,466,,,,
3081,Gonostoma bathyphilum,481.0,,,,467,,,,
3082,Gonostoma elongatum,483.0,,,,468,,,,
3083,Gryllus bimaculatus,511.0,,,,469,,,,
3084,Heliconius charithonia,549.0,,,,470,,,,
3085,Heliconius erato,555.0,,,,471,,,,
3086,Heliconius hecale,550.0,,,,472,,,,
3087,Heliconius melpomene,557.0,,,,473,,,,
3088,Heliconius numata,540.0,,,,474,,,,
3089,Hemicordulia tau,525.0,,,,475,,,,
3090,Hemigraspus edwardsi,513.0,,,,476,,,,
3091,Hemigraspus sanguineus,480.0,,,,477,,,,
3092,Hemisquilla ensigera,535.0,,,,478,,,,
3093,Hepatus epheliticus,486.6,,,,479,,,,
3094,Hermeuptychia hermes,515.0,,,,480,,,,
3095,Holmesimysis costata,512.0,,,,481,,,,
3096,Homarus americanus,522.5,,,,482,,,,
3097,Inachis io,530.0,,,,483,,,,
3098,Ischnura heterosticta,525.0,,,,484,,,,
3099,Janicella spinacauda,500.0,,,,485,,,,
3100,Junonia coenia,510.0,,,,486,,,,
3101,Leptograspus variegatus,513.0,,,,487,,,,
3102,Libinia dubia,488.7,,,,488,,,,
3103,Libinia emarginata,493.0,,,,489,,,,
3104,Limenitis archippus,545.0,,,,490,,,,
3105,Limenitis lorquini,530.0,,,,491,,,,
3106,Limenitis weidemeyerii,530.0,,,,492,,,,
3107,Limulus polyphemus,522.5,,,,493,,,,
3108,Lycaena rubidus,568.0,,,,494,,,,
3109,Lysiosquillina maculate,501.0,,,,495,,,,
3110,Malacosteus niger,548.0,,,,496,,,,
3111,Mamestra brassicae,520.0,,,,497,,,,
3112,Meganyctiphanes norvegica,490.0,,,,498,,,,
3113,Melamphaes suborbitalis,482.0,,,,499,,,,
3114,Myrmecia croslandi,510.0,,,,500,,,,
3115,Myrmecia vindex,550.0,,,,501,,,,
3116,Mysis diluviana,509.1,,,,502,,,,
3117,Mysis relicta,592.0,,,,503,,,,
3118,Mysis salemaai,546.0,,,,504,,,,
3119,Nematobrachion boopis,487.0,,,,505,,,,
3120,Nematobrachion sexpinosum,478.0,,,,506,,,,
3121,Neogonodactylus oerstedii,388.0,,,,507,,,,
3122,Neominois ridingsii,531.0,,,,508,,,,
3123,Neomysis americana,520.0,,,,509,,,,
3124,Notostomus elegans,490.0,,,,510,,,,
3125,Notostomus gibbosus,490.0,,,,511,,,,
3126,Nymphalis antiopa,534.0,,,,512,,,,
3127,Odontodactylus brevirostris,535.0,,,,513,,,,
3128,Odontodactylus scyllarus,528.0,,,,514,,,,
3129,Oeneis chryxus,531.0,,,,515,,,,
3130,Oplophorus sp.,405.0,,,,516,,,,
3131,Orconectes virilis,562.0,,,,517,,,,
3132,Pagurus annulipes,492.7,,,,518,,,,
3133,Pagurus longicarpus,513.9,,,,519,,,,
3134,Pandalus borealis,500.0,,,,520,,,,
3135,Panopeus herbstii,493.0,,,,521,,,,
3136,Panopeus obesus,493.5,,,,522,,,,
3137,Papilio xuthus,575.0,,,,523,,,,
3138,Pasiphaea multidentata,497.0,,,,524,,,,
3139,Photinus versicolor,550.0,,,,525,,,,
3140,Phronima sedenteria,470.0,,,,526,,,,
3141,Pieris brassicae,560.0,,,,527,,,,
3142,Pieris rapae,540.0,,,,528,,,,
3143,Pilumnus sayi,489.1,,,,529,,,,
3144,Platyberyx opalescens,474.0,,,,530,,,,
3145,Pleuroncodes planipes,523.0,,,,531,,,,
3146,Procambarus clarkii,575.0,,,,532,,,,
3147,Procambarus milleri,522.0,,,,533,,,,
3148,Pseudosquilla ciliata,539.63,,,,534,,,,
3149,Pullosquilla litoralis,446.0,,,,535,,,,
3150,Pullosquilla thomassini,447.0,,,,536,,,,
3151,Rhithropanopeus harrisii,495.2,,,,537,,,,
3152,Rynchophorus ferrugineus,564.0,,,,538,,,,
3153,Schistocerca gregaria,514.0,,,,539,,,,
3154,Sergestes arcticus,495.0,,,,540,,,,
3155,Sergestes corniculum,500.0,,,,541,,,,
3156,Sergia grandis,500.0,,,,542,,,,
3157,Sesarma cinereum,491.1,,,,543,,,,
3158,Sesarma reticulatum,508.0,,,,544,,,,
3159,Siproeta stelenes,522.0,,,,545,,,,
3160,Speyeria leto,552.0,,,,546,,,,
3161,Stylocheiron maximum,479.0,,,,547,,,,
3162,Sympetrum sp.,420.0,,,,548,,,,
3163,Systellaspis debilis,500.0,,,,549,,,,
3164,Thysanopoda orientalis,478.0,,,,550,,,,
3165,Uca pugilator,508.0,,,,551,,,,
3166,Uca pugnax,508.0,,,,552,,,,
3167,Xenos peckii,538.7,,,,553,,,,
3168,Abramis brama,537.2,,,,554,,,,
3169,Abudefduf abdominalis,519.0,,,,555,,,,
3170,Abyssocottus korotneffi,494.0,,,,556,,,,
3171,Acanthephyra curtirostris,510.0,,,,557,,,,
3172,Acanthephyra smithi,510.0,,,,558,,,,
3173,Acanthropagrus berda,566.0,,,,559,,,,
3174,Acanthropagrus major,525.0,,,,560,,,,
3175,Acanthropagrus schlegelii,563.0,,,,561,,,,
3176,Acanthurus achilles,532.0,,,,562,,,,
3177,Acanthurus nigroris,538.0,,,,563,,,,
3178,Acanthurus triostegus,518.0,,,,564,,,,
3179,Acerina cernua,533.2,,,,565,,,,
3180,Acipenser fulvescens,619.0,,,,566,,,,
3181,Ailuroedus crassirostris,559.8,,,,567,,,,
3182,Alburnus alburnus,514.6,,,,568,,,,
3183,Alepocephalus australis,475.0,,,,569,,,,
3184,Alligator mississippiensis,500.0,,,,570,,,,
3185,Anas platyrhynchus,570.0,,,,571,,,,
3186,Anchoa mitchilli,541.0,,,,572,,,,
3187,Anguilla Anguilla,506.2,,,,573,,,,
3188,Antimora rostrata,483.0,,,,574,,,,
3189,Aotus trivirgatus,543.0,,,,575,,,,
3190,Apogon kallopterus,516.0,,,,576,,,,
3191,Aptychotrema rostrata,554.8,,,,577,,,,
3192,Argyropelecus aculeatus,477.0,,,,578,,,,
3193,Argyropelecus gigas,477.0,,,,579,,,,
3194,Argyropelecus hemigymnus,478.0,,,,580,,,,
3195,Aristostomias tittmanni,551.0,,,,581,,,,
3196,Arothron meleagris,525.0,,,,582,,,,
3197,Asprocottus intermediius,512.0,,,,583,,,,
3198,Asteropteryx semipunctatus,538.0,,,,584,,,,
3199,Astyanax fasciatus,404.0,,,,585,,,,
3200,Atherinops affinis,510.0,,,,586,,,,
3201,Aulostomus chinensis,494.0,,,,587,,,,
3202,Axoclinius carminalis,500.0,,,,588,,,,
3203,Barbantus curvifrons,478.0,,,,589,,,,
3204,Bassozetus compressus,476.0,,,,590,,,,
3205,Bathylagus bericoides,500.0,,,,591,,,,
3206,Bathylagus euryops,497.0,,,,592,,,,
3207,Bathylagus greyae,488.0,,,,593,,,,
3208,Bathylagus longirostris,502.0,,,,594,,,,
3209,Batrachocottus baicalensis,521.4,,,,595,,,,
3210,Batrachocottus multiradiatus,517.3,,,,596,,,,
3211,Batrachocottus nicolskii,511.6,,,,597,,,,
3212,Benthalbella infans,451.0,,,,598,,,,
3213,Benthosema suborbitale,487.0,,,,599,,,,
3214,Bodianus bilunulatus,545.0,,,,600,,,,
3215,Bolinichthys indicus,489.0,,,,601,,,,
3216,Bonapartia pedalioita,514.0,,,,602,,,,
3217,Borostomias panamensis,483.0,,,,603,,,,
3218,Brachydanio rerio,556.0,,,,604,,,,
3219,Brachyistius frenatus,530.8,,,,605,,,,
3220,Canthidermis maculatus,486.0,,,,606,,,,
3221,Caranx hippos,499.0,,,,607,,,,
3222,Carassius carassius,525.5,,,,608,,,,
3223,Carcharhinus acronotus,480.0,,,,609,,,,
3224,Cebus sp.,563.0,,,,610,,,,
3225,Centrophorus squamosus,482.0,,,,611,,,,
3226,Centroswcymnus coleolepis,472.0,,,,612,,,,
3227,Ceratoscopelus warmingii,488.0,,,,613,,,,
3228,Chaetodon kleinii,530.0,,,,614,,,,
3229,Chaetodon unimaculatus,530.0,,,,615,,,,
3230,Chauliodus danae,484.0,,,,616,,,,
3231,Chauliodus macouni,488.0,,,,617,,,,
3232,Chauliodus sloanei,488.0,,,,618,,,,
3233,Chirostomias pliopterus,487.0,,,,619,,,,
3234,Chlamydera maculata,505.2,,,,620,,,,
3235,Chlamydera nuchalis,574.5,,,,621,,,,
3236,Chlorophthalmus sp.,483.0,,,,622,,,,
3237,Chromis hanui,514.0,,,,623,,,,
3238,Chromis ovalis,518.0,,,,624,,,,
3239,Chromis punctipinnis,498.0,,,,625,,,,
3240,Chromis vanderbilti,522.0,,,,626,,,,
3241,Chromis verater,514.0,,,,627,,,,
3242,Citellus lateralis,520.0,,,,628,,,,
3243,Clevelandia ios,512.0,,,,629,,,,
3244,Clupea harengus,512.3,,,,630,,,,
3245,Comephorus baicalensis,501.0,,,,631,,,,
3246,Comephorus dybowskii,498.2,,,,632,,,,
3247,Conger conger,487.0,,,,633,,,,
3248,Conocara macroptera,476.0,,,,634,,,,
3249,Coregonus clupeoides,536.0,,,,635,,,,
3250,Coregonus lavaretus,539.8,,,,636,,,,
3251,Coryphopterus nicholsii,500.0,,,,637,,,,
3252,Cottinella boulengeri,495.7,,,,638,,,,
3253,Cottocomephorus grewingki,523.0,,,,639,,,,
3254,Cottocomephorus inermis,520.6,,,,640,,,,
3255,Cottus kessleri,546.0,,,,641,,,,
3256,Cottus sp.,511.0,,,,642,,,,
3257,Ctenochaetus strigosus,548.0,,,,643,,,,
3258,Ctenomys magellanicus,510.0,,,,644,,,,
3259,Ctenomys talarum,510.0,,,,645,,,,
3260,Cymatogaster aggregata,529.0,,,,646,,,,
3261,Cynops pyrrhogaster,529.0,,,,647,,,,
3262,Cyprinus carpio,474.0,,,,648,,,,
3263,Cyttopsis rosea,523.0,,,,649,,,,
3264,Dama dama,543.0,,,,650,,,,
3265,Damalichthys vacca,545.0,,,,651,,,,
3266,Danaus plexippus,554.0,,,,652,,,,
3267,Danio aequipinnatus,560.0,,,,653,,,,
3268,Dascyllus albisella,510.0,,,,654,,,,
3269,Dasyatis kuhlii,551.1,,,,655,,,,
3270,Deania calcea,484.0,,,,656,,,,
3271,Derichthys serpentinus,489.0,,,,657,,,,
3272,Diaphus dumerilli,485.0,,,,658,,,,
3273,Diaphus holti,491.0,,,,659,,,,
3274,Diaphus lucidus,490.0,,,,660,,,,
3275,Diaphus rafinesqueii,490.0,,,,661,,,,
3276,Dicrolene intronigra,479.0,,,,662,,,,
3277,Dissostichus mawsoni,503.7,,,,663,,,,
3278,Dolichonyx orzivorous,564.6,,,,664,,,,
3279,Dromiceius novae-hollandae,564.0,,,,665,,,,
3280,Dugesia japonica,500.0,,,,666,,,,
3281,Echinomacrurus mollis,478.0,,,,667,,,,
3282,Echiostoma barbatum,483.0,,,,668,,,,
3283,Embiotoca jacksoni,533.0,,,,669,,,,
3284,Embiotoca lateralis,536.4,,,,670,,,,
3285,Engraulis encrasicolus,492.0,,,,671,,,,
3286,Engraulis japonicus,502.0,,,,672,,,,
3287,Equus caballus,539.0,,,,673,,,,
3288,Etroplus suratensis,550.0,,,,674,,,,
3289,Eucyclogobius newberryi,512.0,,,,675,,,,
3290,Eulemur fulvus,413.0,,,,676,,,,
3291,Eurypharynx pelecanoides,474.0,,,,677,,,,
3292,Eustomias obscurus,485.0,,,,678,,,,
3293,Evermannella balbo,480.0,,,,679,,,,
3294,Forcipiger flavissimus,527.0,,,,680,,,,
3295,Galago crassicauda,501.0,,,,681,,,,
3296,Gasterosteus sp.,504.3,,,,682,,,,
3297,Gasterosteus aculeatus,508.8,,,,683,,,,
3298,Gekko gecko,521.0,,,,684,,,,
3299,Geoclemys reevesii,650.0,,,,685,,,,
3300,Geotria australis,615.0,,,,686,,,,
3301,Geryon quinquedens,472.9,,,,687,,,,
3302,Globicephala melas,488.0,,,,688,,,,
3303,Gobius niger,504.8,,,,689,,,,
3304,Hariotta raleighana,481.0,,,,690,,,,
3305,Hexagrammos octagrammus,625.0,,,,691,,,,
3306,Histiobranchus bathybius,476.0,,,,692,,,,
3307,Holtbyrnia spinithara,480.0,,,,693,,,,
3308,Howella sherborni,432.0,,,,694,,,,
3309,Hydrolagus colliei,484.0,,,,695,,,,
3310,Hyperprosopon argenteum,507.0,,,,696,,,,
3311,Hypsurus caryi,531.8,,,,697,,,,
3312,Ichthyococcus ovatus,489.0,,,,698,,,,
3313,Idiacanthus fasciola,485.0,,,,699,,,,
3314,Isoodon obesulus,551.0,,,,700,,,,
3315,Kali macrodon,484.0,,,,701,,,,
3316,Kuhlia sandvicensis,518.0,,,,702,,,,
3317,Lampadena speculigera,488.0,,,,703,,,,
3318,Lampanychtus ater,485.0,,,,704,,,,
3319,Lampanyctus alatus,485.0,,,,705,,,,
3320,Lampanyctus crocodilus,487.0,,,,706,,,,
3321,Lampanyctus regalis,489.0,,,,707,,,,
3322,Lepidion eques,481.0,,,,708,,,,
3323,Leptocottus armatus,503.0,,,,709,,,,
3324,Leuroglosus stilbius,491.0,,,,710,,,,
3325,Limnocottus bergianus,502.6,,,,711,,,,
3326,Limnocottus eurystomus,516.4,,,,712,,,,
3327,Limnocottus griseus,505.3,,,,713,,,,
3328,Limnocottus pallidus,500.0,,,,714,,,,
3329,Lobianchia gemellarii,485.0,,,,715,,,,
3330,Margrethia obtusirostra,474.0,,,,716,,,,
3331,Melanochromus vermivorous,555.2,,,,717,,,,
3332,Melanonus zugmayeri,489.0,,,,718,,,,
3333,Melanostigma pammelas,485.0,,,,719,,,,
3334,Melanostomias niger,483.0,,,,720,,,,
3335,Melanphaes canthomus,4852.0,,,,721,,,,
3336,Meleagris gallopavo,564.1,,,,722,,,,
3337,Merluccius merluccius,496.0,,,,723,,,,
3338,Mesoplodon bidens,484.0,,,,724,,,,
3339,Metriaclima zebra,482.0,,,,725,,,,
3340,Micrometrus aurora,541.5,,,,726,,,,
3341,Micrometrus minimus,545.9,,,,727,,,,
3342,Mirounga angustirostri,491.7,,,,728,,,,
3343,Mugil cephalus,520.0,,,,729,,,,
3344,Mulloidichthys flavolineatus,523.0,,,,730,,,,
3345,Mustelus henlei,499.0,,,,731,,,,
3346,Myoxocephalus quadricornis,512.2,,,,732,,,,
3347,Myripristis berndti,514.0,,,,733,,,,
3348,Naso lituratus,521.0,,,,734,,,,
3349,Naso unicornis,507.0,,,,735,,,,
3350,Nemichthys scolopaceus,490.0,,,,736,,,,
3351,Neonesthes capensis,483.0,,,,737,,,,
3352,Neoniphon sammara,512.0,,,,738,,,,
3353,Notacanthus bonapartei,487.0,,,,739,,,,
3354,Notoscopelus resplendens,486.0,,,,740,,,,
3355,Odocoileus virginianus,540.0,,,,741,,,,
3356,Oncorhynchus mykiss,578.0,,,,742,,,,
3357,Oreochromis nilocticus,595.0,,,,743,,,,
3358,Oreocromis niloticus,614.2,,,,744,,,,
3359,Osmerus eperlanus,543.0,,,,745,,,,
3360,Ostracion meleagris,520.0,,,,746,,,,
3361,Otolemus cassicaudatus,545.0,,,,747,,,,
3362,Pachystomias microdon,539.0,,,,748,,,,
3363,Pagothenia borchgrevinki,498.5,,,,749,,,,
3364,Paracottus knerii,522.6,,,,750,,,,
3365,Paralabrax clathratus,520.0,,,,751,,,,
3366,Parupeneus multifasciatus,518.0,,,,752,,,,
3367,Perca fluviatilis,538.7,,,,753,,,,
3368,Pervagor aspricaudus,516.0,,,,754,,,,
3369,Pervagor spilosoma,510.0,,,,755,,,,
3370,Petromyzon marinus,501.0,,,,756,,,,
3371,Phoca groenlandicus,498.0,,,,757,,,,
3372,Phoca vitulina,510.2,,,,758,,,,
3373,Photonectes braueri,483.0,,,,759,,,,
3374,Photostomias braueri,483.0,,,,760,,,,
3375,Photostylus sp.,474.0,,,,761,,,,
