comp_db_id,Full_Species,LambdaMax,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id
2828,Limnocottus pallidus,488.0,,,,278,,,,
2829,Lobianchia gemellarii,485.0,,,,279,,,,
2830,Margrethia obtusirostra,474.0,,,,280,,,,
2831,Melanochromus vermivorous,418.1,,,,281,,,,
2832,Melanonus zugmayeri,489.0,,,,282,,,,
2833,Melanostigma pammelas,485.0,,,,283,,,,
2834,Melanostomias niger,483.0,,,,284,,,,
2835,Melanphaes canthomus,4852.0,,,,285,,,,
2836,Meleagris gallopavo,417.8,,,,286,,,,
2837,Merluccius merluccius,496.0,,,,287,,,,
2838,Mesoplodon bidens,484.0,,,,288,,,,
2839,Metriaclima zebra,368.0,,,,289,,,,
2840,Micrometrus aurora,464.8,,,,290,,,,
2841,Micrometrus minimus,469.5,,,,291,,,,
2842,Mirounga angustirostri,491.7,,,,292,,,,
2843,Mugil cephalus,518.0,,,,293,,,,
2844,Mulloidichthys flavolineatus,366.0,,,,294,,,,
2845,Mustelus henlei,496.0,,,,295,,,,
2846,Myoxocephalus quadricornis,512.2,,,,296,,,,
2847,Myripristis berndti,443.0,,,,297,,,,
2848,Naso lituratus,412.0,,,,298,,,,
2849,Naso unicornis,416.0,,,,299,,,,
2850,Nemichthys scolopaceus,490.0,,,,300,,,,
2851,Neonesthes capensis,483.0,,,,301,,,,
2852,Neoniphon sammara,446.0,,,,302,,,,
2853,Notacanthus bonapartei,487.0,,,,303,,,,
2854,Notoscopelus resplendens,486.0,,,,304,,,,
2855,Odocoileus virginianus,457.0,,,,305,,,,
2856,Oncorhynchus mykiss,365.0,,,,306,,,,
2857,Oreochromis nilocticus,359.0,,,,307,,,,
2858,Oreocromis niloticus,375.5,,,,308,,,,
2859,Osmerus eperlanus,517.8,,,,309,,,,
2860,Ostracion meleagris,416.0,,,,310,,,,
2861,Otolemus cassicaudatus,507.0,,,,311,,,,
2862,Pachystomias microdon,513.0,,,,312,,,,
2863,Pagothenia borchgrevinki,488.7,,,,313,,,,
2864,Paracottus knerii,450.0,,,,314,,,,
2865,Paralabrax clathratus,500.0,,,,315,,,,
2866,Parupeneus multifasciatus,486.0,,,,316,,,,
2867,Perca fluviatilis,538.6,,,,317,,,,
2868,Pervagor aspricaudus,404.0,,,,318,,,,
2869,Pervagor spilosoma,398.0,,,,319,,,,
2870,Petromyzon marinus,501.0,,,,320,,,,
2871,Phoca groenlandicus,498.0,,,,321,,,,
2872,Phoca vitulina,501.0,,,,322,,,,
2873,Photonectes braueri,483.0,,,,323,,,,
2874,Photostomias braueri,483.0,,,,324,,,,
2875,Photostylus sp.,474.0,,,,325,,,,
2876,Platichthys flesus,510.3,,,,326,,,,
2877,Platycercus elegans,363.0,,,,327,,,,
2878,Platytroctes apus,476.0,,,,328,,,,
2879,Plectroglyphidodon johnstonianus,474.0,,,,329,,,,
2880,Pollachius pollachius,498.0,,,,330,,,,
2881,Polyipnus polli,483.0,,,,331,,,,
2882,Pomatoschistus microps,515.7,,,,332,,,,
2883,Pomatoschistus minutus,503.0,,,,333,,,,
2884,Porichthys notatus,493.0,,,,334,,,,
2885,Porogradus sp.,474.0,,,,335,,,,
2886,Poromitra capito,481.0,,,,336,,,,
2887,Poromitra megalops,487.0,,,,337,,,,
2888,Potamotrygon motoro,499.0,,,,338,,,,
2889,Procottus jettelesi,448.0,,,,339,,,,
2890,Propithecus verreauxi coquereli,430.0,,,,340,,,,
2891,Pseudopleuronectes americanus,457.0,,,,341,,,,
2892,Pseudotropheus acei,378.4,,,,342,,,,
2893,Ptilorhynchus violaceus,410.4,,,,343,,,,
2894,Puffinus pacificus,406.0,,,,344,,,,
2895,Pundamilia azurea,455.3,,,,345,,,,
2896,Pundamilia nyererei,451.2,,,,346,,,,
2897,Pundamila sp.,455.3,,,,347,,,,
2898,Pungitius pungitius,526.8,,,,348,,,,
2899,Radiicephalus elongatus,481.0,,,,349,,,,
2900,Raja binoculata,497.0,,,,350,,,,
2901,Rana cancrivora,433.0,,,,351,,,,
2902,Rana temporaria,502.0,,,,352,,,,
2903,Rangifer tarandus,439.0,,,,353,,,,
2904,Rhadinesthes decimus,480.0,,,,354,,,,
2905,Rhinobatus typus,476.6,,,,355,,,,
2906,Rhinoptera bonasus,470.0,,,,356,,,,
2907,Rinocetes nasutus,489.0,,,,357,,,,
2908,Rouleina aderensis,477.0,,,,358,,,,
2909,Rutilis rutilis,523.8,,,,359,,,,
2910,Saguinus midas,546.0,,,,360,,,,
2911,Salmo irideus,400.0,,,,361,,,,
2912,Salvelinus alpinus,508.0,,,,362,,,,
2913,Sarda chiliensis,488.0,,,,363,,,,
2914,Sardinops melanostictus,382.0,,,,364,,,,
2915,Sargocentron xantherythrum,447.0,,,,365,,,,
2916,Scardinius erythrophthalmus,533.2,,,,366,,,,
2917,Scenopoetes dentirostris,506.3,,,,367,,,,
2918,Sciurus carolinensis,530.0,,,,368,,,,
2919,Scomber japonicus,491.0,,,,369,,,,
2920,Scomberomorus sierra,486.0,,,,370,,,,
2921,Scopelarchus analis,479.0,,,,371,,,,
2922,Scopelogadus beanii,482.0,,,,372,,,,
2923,Sebastolobus alascanus,484.0,,,,373,,,,
2924,Sephanoides sephanoides,371.0,,,,374,,,,
2925,Sericulus crysocephalus,506.0,,,,375,,,,
2926,Seriphus politus,503.0,,,,376,,,,
2927,Serrivomer lanceolatoides,483.0,,,,377,,,,
2928,Setonix brachyurus,502.0,,,,378,,,,
2929,Sminthopsis crassicaudata,350.0,,,,379,,,,
2930,Spermophilus beecheyi,518.9,,,,380,,,,
2931,Spermophilus tridecemline,517.0,,,,381,,,,
2932,Sphoeroides annulatus,508.0,,,,382,,,,
2933,Sphyraena barracuda,455.0,,,,383,,,,
2934,Sphyrna lewini,530.0,,,,384,,,,
2935,Sphyrna tiburo,483.0,,,,385,,,,
2936,Squalus suckleyi,497.5,,,,386,,,,
2937,Stegastes fasciolatus,363.0,,,,387,,,,
2938,Stenobrachius leucopsarus,492.0,,,,388,,,,
2939,Sternoptyx diaphana,478.0,,,,389,,,,
2940,Sternoptyx pseudobscura,479.0,,,,390,,,,
2941,Stizostedion lucioperca,524.1,,,,391,,,,
2942,Stomias atriventer,489.0,,,,392,,,,
2943,Stomias boa,489.0,,,,393,,,,
2944,Strix aluco,463.0,,,,394,,,,
2945,Sufflamen bursa,404.0,,,,395,,,,
2946,Syngnathus typhle,500.6,,,,396,,,,
2947,Synaphobranchus kaupi,478.0,,,,397,,,,
2948,Synodus variegatus,368.0,,,,398,,,,
2949,Taaningichthys bathyphilus,487.0,,,,399,,,,
2950,Talismania antillarum,476.0,,,,400,,,,
2951,Tarsipes rostratus,350.0,,,,401,,,,
2952,Thomomys bottae,495.0,,,,402,,,,
2953,Toxotes chatareus,453.0,,,,403,,,,
2954,Trachurus symmetricus,497.0,,,,404,,,,
2955,Tramitichromis intermedius,455.1,,,,405,,,,
2956,Trematomus bernacchii,416.1,,,,406,,,,
2957,Trematomus hansoni,426.4,,,,407,,,,
2958,Trematomus loennbergii,426.4,,,,408,,,,
2959,Triakis semifasciata,497.0,,,,409,,,,
2960,Trichechus manatus,411.0,,,,410,,,,
2961,Trigla cuculus,493.0,,,,411,,,,
2962,Tursiops truncates,489.0,,,,412,,,,
2963,Typhlonectes natans,488.0,,,,413,,,,
2964,Upeneus tragula,495.7,,,,414,,,,
2965,Urobatis jamaicensis,475.0,,,,415,,,,
2966,Valenciennellus tripunctulatus,480.0,,,,416,,,,
2967,Vinciguerria nimbaria,477.0,,,,417,,,,
2968,Xenodermichthys copei,479.0,,,,418,,,,
2969,Zalembius rosaceus,470.4,,,,419,,,,
2970,Zalophus californianus,501.3,,,,420,,,,
2971,Zanclus cornutus,447.0,,,,421,,,,
2972,Zaniolepis frenata,487.0,,,,422,,,,
2973,Zebrasoma flavescens,446.0,,,,423,,,,
2974,Zebrasoma veliferum,448.0,,,,424,,,,
2975,Zoarces viviparus,512.8,,,,425,,,,
2976,Phalacrocorax carbo,504.0,,,,426,,,,
2977,Tripedalia cystophora,467.5,,,,427,,,,
2978,Callistoctopus dierythraeus,484.0,,,,428,,,,
2979,Euprymna tasmanica,498.0,,,,429,,,,
2980,Hapalochlaena maculosa,485.0,,,,430,,,,
2981,Idiosepius notoides,492.0,,,,431,,,,
2982,Octopus australis,484.0,,,,432,,,,
2983,Octopus tetricus,484.0,,,,433,,,,
2984,Sepia plangon,498.0,,,,434,,,,
2985,Sepioteuthis lessoniana,502.0,,,,435,,,,
2986,Aglais urticae,530.0,,,,436,,,,
2987,Agraulis vanillae,551.0,,,,437,,,,
2988,Alima pacifica,467.0,,,,438,,,,
2989,Antheraea polyphemus,370.0,,,,439,,,,
2990,Apodemia mormo,600.0,,,,440,,,,
2991,Archaeomysis grebnitzkii,496.0,,,,441,,,,
2992,Archaeopropona demophon,554.0,,,,442,,,,
2993,Asterocampa leilia,555.0,,,,443,,,,
2994,Balanus amphitrite,570.0,,,,444,,,,
2995,Balanus eburneus,570.0,,,,445,,,,
2996,Bombus terrestris,538.23,,,,446,,,,
2997,Bombyx mori,530.0,,,,447,,,,
2998,Calappa flammea,485.2,,,,448,,,,
2999,Callinectes ornatus,498.5,,,,449,,,,
3000,Callinectes sapidus,508.0,,,,450,,,,
3001,Cambarellus shufeldtii,526.0,,,,451,,,,
3002,Cambarus ludovicianus,528.0,,,,452,,,,
3003,Cataglyphis bicolor,506.0,,,,453,,,,
3004,Clibanarius vittatus,509.6,,,,454,,,,
3005,Coenobita clypeatus,506.2,,,,455,,,,
3006,Coenobita rugosa,489.5,,,,456,,,,
3007,Colias erate,577.0,,,,457,,,,
3008,Deilephila elpenor,520.0,,,,458,,,,
3009,Engaeus cunicularius,526.0,,,,459,,,,
3010,Euphausia superba,487.0,,,,460,,,,
3011,Euphydryas chalcedona,370.0,,,,461,,,,
3012,Eurypanopeus depressus,490.1,,,,462,,,,
3013,Funchalia villosa,489.0,,,,463,,,,
3014,Gecarcinus lateralis,487.0,,,,464,,,,
3015,Gonodactylellus affinis,445.0,,,,465,,,,
3016,Gonodactylus oerstedii,551.0,,,,466,,,,
3017,Gonostoma bathyphilum,481.0,,,,467,,,,
3018,Gonostoma elongatum,483.0,,,,468,,,,
3019,Gryllus bimaculatus,511.0,,,,469,,,,
3020,Heliconius charithonia,549.0,,,,470,,,,
3021,Heliconius erato,555.0,,,,471,,,,
3022,Heliconius hecale,550.0,,,,472,,,,
3023,Heliconius melpomene,557.0,,,,473,,,,
3024,Heliconius numata,540.0,,,,474,,,,
3025,Hemicordulia tau,525.0,,,,475,,,,
3026,Hemigraspus edwardsi,513.0,,,,476,,,,
3027,Hemigraspus sanguineus,480.0,,,,477,,,,
3028,Hemisquilla ensigera,535.0,,,,478,,,,
3029,Hepatus epheliticus,486.6,,,,479,,,,
3030,Hermeuptychia hermes,515.0,,,,480,,,,
3031,Holmesimysis costata,512.0,,,,481,,,,
3032,Homarus americanus,522.5,,,,482,,,,
3033,Inachis io,530.0,,,,483,,,,
3034,Ischnura heterosticta,525.0,,,,484,,,,
3035,Janicella spinacauda,500.0,,,,485,,,,
3036,Junonia coenia,510.0,,,,486,,,,
3037,Leptograspus variegatus,513.0,,,,487,,,,
3038,Libinia dubia,488.7,,,,488,,,,
3039,Libinia emarginata,493.0,,,,489,,,,
3040,Limenitis archippus,545.0,,,,490,,,,
3041,Limenitis lorquini,530.0,,,,491,,,,
3042,Limenitis weidemeyerii,530.0,,,,492,,,,
3043,Limulus polyphemus,522.5,,,,493,,,,
3044,Lycaena rubidus,568.0,,,,494,,,,
3045,Lysiosquillina maculate,501.0,,,,495,,,,
3046,Malacosteus niger,548.0,,,,496,,,,
3047,Mamestra brassicae,520.0,,,,497,,,,
3048,Meganyctiphanes norvegica,490.0,,,,498,,,,
3049,Melamphaes suborbitalis,482.0,,,,499,,,,
3050,Myrmecia croslandi,510.0,,,,500,,,,
3051,Myrmecia vindex,550.0,,,,501,,,,
3052,Mysis diluviana,509.1,,,,502,,,,
3053,Mysis relicta,592.0,,,,503,,,,
3054,Mysis salemaai,546.0,,,,504,,,,
3055,Nematobrachion boopis,487.0,,,,505,,,,
3056,Nematobrachion sexpinosum,478.0,,,,506,,,,
3057,Neogonodactylus oerstedii,388.0,,,,507,,,,
3058,Neominois ridingsii,531.0,,,,508,,,,
3059,Neomysis americana,520.0,,,,509,,,,
3060,Notostomus elegans,490.0,,,,510,,,,
3061,Notostomus gibbosus,490.0,,,,511,,,,
3062,Nymphalis antiopa,534.0,,,,512,,,,
3063,Odontodactylus brevirostris,535.0,,,,513,,,,
3064,Odontodactylus scyllarus,528.0,,,,514,,,,
3065,Oeneis chryxus,531.0,,,,515,,,,
3066,Oplophorus sp.,405.0,,,,516,,,,
3067,Orconectes virilis,562.0,,,,517,,,,
3068,Pagurus annulipes,492.7,,,,518,,,,
3069,Pagurus longicarpus,513.9,,,,519,,,,
3070,Pandalus borealis,500.0,,,,520,,,,
3071,Panopeus herbstii,493.0,,,,521,,,,
3072,Panopeus obesus,493.5,,,,522,,,,
3073,Papilio xuthus,575.0,,,,523,,,,
3074,Pasiphaea multidentata,497.0,,,,524,,,,
3075,Photinus versicolor,550.0,,,,525,,,,
3076,Phronima sedenteria,470.0,,,,526,,,,
3077,Pieris brassicae,560.0,,,,527,,,,
3078,Pieris rapae,540.0,,,,528,,,,
3079,Pilumnus sayi,489.1,,,,529,,,,
3080,Platyberyx opalescens,474.0,,,,530,,,,
3081,Pleuroncodes planipes,523.0,,,,531,,,,
3082,Procambarus clarkii,575.0,,,,532,,,,
3083,Procambarus milleri,522.0,,,,533,,,,
3084,Pseudosquilla ciliata,539.63,,,,534,,,,
3085,Pullosquilla litoralis,446.0,,,,535,,,,
3086,Pullosquilla thomassini,447.0,,,,536,,,,
3087,Rhithropanopeus harrisii,495.2,,,,537,,,,
3088,Rynchophorus ferrugineus,564.0,,,,538,,,,
3089,Schistocerca gregaria,514.0,,,,539,,,,
3090,Sergestes arcticus,495.0,,,,540,,,,
3091,Sergestes corniculum,500.0,,,,541,,,,
3092,Sergia grandis,500.0,,,,542,,,,
3093,Sesarma cinereum,491.1,,,,543,,,,
3094,Sesarma reticulatum,508.0,,,,544,,,,
3095,Siproeta stelenes,522.0,,,,545,,,,
3096,Speyeria leto,552.0,,,,546,,,,
3097,Stylocheiron maximum,479.0,,,,547,,,,
3098,Sympetrum sp.,420.0,,,,548,,,,
3099,Systellaspis debilis,500.0,,,,549,,,,
3100,Thysanopoda orientalis,478.0,,,,550,,,,
3101,Uca pugilator,508.0,,,,551,,,,
3102,Uca pugnax,508.0,,,,552,,,,
3103,Xenos peckii,538.7,,,,553,,,,
3104,Abramis brama,537.2,,,,554,,,,
3105,Abudefduf abdominalis,519.0,,,,555,,,,
3106,Abyssocottus korotneffi,494.0,,,,556,,,,
3107,Acanthephyra curtirostris,510.0,,,,557,,,,
3108,Acanthephyra smithi,510.0,,,,558,,,,
3109,Acanthropagrus berda,566.0,,,,559,,,,
3110,Acanthropagrus major,525.0,,,,560,,,,
3111,Acanthropagrus schlegelii,563.0,,,,561,,,,
3112,Acanthurus achilles,532.0,,,,562,,,,
3113,Acanthurus nigroris,538.0,,,,563,,,,
3114,Acanthurus triostegus,518.0,,,,564,,,,
3115,Acerina cernua,533.2,,,,565,,,,
3116,Acipenser fulvescens,619.0,,,,566,,,,
3117,Ailuroedus crassirostris,559.8,,,,567,,,,
3118,Alburnus alburnus,514.6,,,,568,,,,
3119,Alepocephalus australis,475.0,,,,569,,,,
3120,Alligator mississippiensis,500.0,,,,570,,,,
3121,Anas platyrhynchus,570.0,,,,571,,,,
3122,Anchoa mitchilli,541.0,,,,572,,,,
3123,Anguilla Anguilla,506.2,,,,573,,,,
3124,Antimora rostrata,483.0,,,,574,,,,
3125,Aotus trivirgatus,543.0,,,,575,,,,
3126,Apogon kallopterus,516.0,,,,576,,,,
3127,Aptychotrema rostrata,554.8,,,,577,,,,
3128,Argyropelecus aculeatus,477.0,,,,578,,,,
3129,Argyropelecus gigas,477.0,,,,579,,,,
3130,Argyropelecus hemigymnus,478.0,,,,580,,,,
3131,Aristostomias tittmanni,551.0,,,,581,,,,
3132,Arothron meleagris,525.0,,,,582,,,,
3133,Asprocottus intermediius,512.0,,,,583,,,,
3134,Asteropteryx semipunctatus,538.0,,,,584,,,,
3135,Astyanax fasciatus,404.0,,,,585,,,,
3136,Atherinops affinis,510.0,,,,586,,,,
3137,Aulostomus chinensis,494.0,,,,587,,,,
3138,Axoclinius carminalis,500.0,,,,588,,,,
3139,Barbantus curvifrons,478.0,,,,589,,,,
3140,Bassozetus compressus,476.0,,,,590,,,,
3141,Bathylagus bericoides,500.0,,,,591,,,,
3142,Bathylagus euryops,497.0,,,,592,,,,
3143,Bathylagus greyae,488.0,,,,593,,,,
3144,Bathylagus longirostris,502.0,,,,594,,,,
3145,Batrachocottus baicalensis,521.4,,,,595,,,,
3146,Batrachocottus multiradiatus,517.3,,,,596,,,,
3147,Batrachocottus nicolskii,511.6,,,,597,,,,
3148,Benthalbella infans,451.0,,,,598,,,,
3149,Benthosema suborbitale,487.0,,,,599,,,,
3150,Bodianus bilunulatus,545.0,,,,600,,,,
3151,Bolinichthys indicus,489.0,,,,601,,,,
3152,Bonapartia pedalioita,514.0,,,,602,,,,
3153,Borostomias panamensis,483.0,,,,603,,,,
3154,Brachydanio rerio,556.0,,,,604,,,,
3155,Brachyistius frenatus,530.8,,,,605,,,,
3156,Canthidermis maculatus,486.0,,,,606,,,,
3157,Caranx hippos,499.0,,,,607,,,,
3158,Carassius carassius,525.5,,,,608,,,,
3159,Carcharhinus acronotus,480.0,,,,609,,,,
3160,Cebus sp.,563.0,,,,610,,,,
3161,Centrophorus squamosus,482.0,,,,611,,,,
3162,Centroswcymnus coleolepis,472.0,,,,612,,,,
3163,Ceratoscopelus warmingii,488.0,,,,613,,,,
3164,Chaetodon kleinii,530.0,,,,614,,,,
3165,Chaetodon unimaculatus,530.0,,,,615,,,,
3166,Chauliodus danae,484.0,,,,616,,,,
3167,Chauliodus macouni,488.0,,,,617,,,,
3168,Chauliodus sloanei,488.0,,,,618,,,,
3169,Chirostomias pliopterus,487.0,,,,619,,,,
3170,Chlamydera maculata,505.2,,,,620,,,,
3171,Chlamydera nuchalis,574.5,,,,621,,,,
3172,Chlorophthalmus sp.,483.0,,,,622,,,,
3173,Chromis hanui,514.0,,,,623,,,,
3174,Chromis ovalis,518.0,,,,624,,,,
3175,Chromis punctipinnis,498.0,,,,625,,,,
3176,Chromis vanderbilti,522.0,,,,626,,,,
3177,Chromis verater,514.0,,,,627,,,,
3178,Citellus lateralis,520.0,,,,628,,,,
3179,Clevelandia ios,512.0,,,,629,,,,
3180,Clupea harengus,512.3,,,,630,,,,
3181,Comephorus baicalensis,501.0,,,,631,,,,
3182,Comephorus dybowskii,498.2,,,,632,,,,
3183,Conger conger,487.0,,,,633,,,,
3184,Conocara macroptera,476.0,,,,634,,,,
3185,Coregonus clupeoides,536.0,,,,635,,,,
3186,Coregonus lavaretus,539.8,,,,636,,,,
3187,Coryphopterus nicholsii,500.0,,,,637,,,,
3188,Cottinella boulengeri,495.7,,,,638,,,,
3189,Cottocomephorus grewingki,523.0,,,,639,,,,
3190,Cottocomephorus inermis,520.6,,,,640,,,,
3191,Cottus kessleri,546.0,,,,641,,,,
3192,Cottus sp.,511.0,,,,642,,,,
3193,Ctenochaetus strigosus,548.0,,,,643,,,,
3194,Ctenomys magellanicus,510.0,,,,644,,,,
3195,Ctenomys talarum,510.0,,,,645,,,,
3196,Cymatogaster aggregata,529.0,,,,646,,,,
3197,Cynops pyrrhogaster,529.0,,,,647,,,,
3198,Cyprinus carpio,474.0,,,,648,,,,
3199,Cyttopsis rosea,523.0,,,,649,,,,
3200,Dama dama,543.0,,,,650,,,,
3201,Damalichthys vacca,545.0,,,,651,,,,
3202,Danaus plexippus,554.0,,,,652,,,,
3203,Danio aequipinnatus,560.0,,,,653,,,,
3204,Dascyllus albisella,510.0,,,,654,,,,
3205,Dasyatis kuhlii,551.1,,,,655,,,,
3206,Deania calcea,484.0,,,,656,,,,
3207,Derichthys serpentinus,489.0,,,,657,,,,
3208,Diaphus dumerilli,485.0,,,,658,,,,
3209,Diaphus holti,491.0,,,,659,,,,
3210,Diaphus lucidus,490.0,,,,660,,,,
3211,Diaphus rafinesqueii,490.0,,,,661,,,,
3212,Dicrolene intronigra,479.0,,,,662,,,,
3213,Dissostichus mawsoni,503.7,,,,663,,,,
3214,Dolichonyx orzivorous,564.6,,,,664,,,,
3215,Dromiceius novae-hollandae,564.0,,,,665,,,,
3216,Dugesia japonica,500.0,,,,666,,,,
3217,Echinomacrurus mollis,478.0,,,,667,,,,
3218,Echiostoma barbatum,483.0,,,,668,,,,
3219,Embiotoca jacksoni,533.0,,,,669,,,,
3220,Embiotoca lateralis,536.4,,,,670,,,,
3221,Engraulis encrasicolus,492.0,,,,671,,,,
3222,Engraulis japonicus,502.0,,,,672,,,,
3223,Equus caballus,539.0,,,,673,,,,
3224,Etroplus suratensis,550.0,,,,674,,,,
3225,Eucyclogobius newberryi,512.0,,,,675,,,,
3226,Eulemur fulvus,413.0,,,,676,,,,
3227,Eurypharynx pelecanoides,474.0,,,,677,,,,
3228,Eustomias obscurus,485.0,,,,678,,,,
3229,Evermannella balbo,480.0,,,,679,,,,
3230,Forcipiger flavissimus,527.0,,,,680,,,,
3231,Galago crassicauda,501.0,,,,681,,,,
3232,Gasterosteus sp.,504.3,,,,682,,,,
3233,Gasterosteus aculeatus,508.8,,,,683,,,,
3234,Gekko gecko,521.0,,,,684,,,,
3235,Geoclemys reevesii,650.0,,,,685,,,,
3236,Geotria australis,615.0,,,,686,,,,
3237,Geryon quinquedens,472.9,,,,687,,,,
3238,Globicephala melas,488.0,,,,688,,,,
3239,Gobius niger,504.8,,,,689,,,,
3240,Hariotta raleighana,481.0,,,,690,,,,
3241,Hexagrammos octagrammus,625.0,,,,691,,,,
3242,Histiobranchus bathybius,476.0,,,,692,,,,
3243,Holtbyrnia spinithara,480.0,,,,693,,,,
3244,Howella sherborni,432.0,,,,694,,,,
3245,Hydrolagus colliei,484.0,,,,695,,,,
3246,Hyperprosopon argenteum,507.0,,,,696,,,,
3247,Hypsurus caryi,531.8,,,,697,,,,
3248,Ichthyococcus ovatus,489.0,,,,698,,,,
3249,Idiacanthus fasciola,485.0,,,,699,,,,
3250,Isoodon obesulus,551.0,,,,700,,,,
3251,Kali macrodon,484.0,,,,701,,,,
3252,Kuhlia sandvicensis,518.0,,,,702,,,,
3253,Lampadena speculigera,488.0,,,,703,,,,
3254,Lampanychtus ater,485.0,,,,704,,,,
3255,Lampanyctus alatus,485.0,,,,705,,,,
3256,Lampanyctus crocodilus,487.0,,,,706,,,,
3257,Lampanyctus regalis,489.0,,,,707,,,,
3258,Lepidion eques,481.0,,,,708,,,,
3259,Leptocottus armatus,503.0,,,,709,,,,
3260,Leuroglosus stilbius,491.0,,,,710,,,,
3261,Limnocottus bergianus,502.6,,,,711,,,,
3262,Limnocottus eurystomus,516.4,,,,712,,,,
3263,Limnocottus griseus,505.3,,,,713,,,,
3264,Limnocottus pallidus,500.0,,,,714,,,,
3265,Lobianchia gemellarii,485.0,,,,715,,,,
3266,Margrethia obtusirostra,474.0,,,,716,,,,
3267,Melanochromus vermivorous,555.2,,,,717,,,,
3268,Melanonus zugmayeri,489.0,,,,718,,,,
3269,Melanostigma pammelas,485.0,,,,719,,,,
3270,Melanostomias niger,483.0,,,,720,,,,
3271,Melanphaes canthomus,4852.0,,,,721,,,,
3272,Meleagris gallopavo,564.1,,,,722,,,,
3273,Merluccius merluccius,496.0,,,,723,,,,
3274,Mesoplodon bidens,484.0,,,,724,,,,
3275,Metriaclima zebra,482.0,,,,725,,,,
3276,Micrometrus aurora,541.5,,,,726,,,,
3277,Micrometrus minimus,545.9,,,,727,,,,
3278,Mirounga angustirostri,491.7,,,,728,,,,
3279,Mugil cephalus,520.0,,,,729,,,,
3280,Mulloidichthys flavolineatus,523.0,,,,730,,,,
3281,Mustelus henlei,499.0,,,,731,,,,
3282,Myoxocephalus quadricornis,512.2,,,,732,,,,
3283,Myripristis berndti,514.0,,,,733,,,,
3284,Naso lituratus,521.0,,,,734,,,,
3285,Naso unicornis,507.0,,,,735,,,,
3286,Nemichthys scolopaceus,490.0,,,,736,,,,
3287,Neonesthes capensis,483.0,,,,737,,,,
3288,Neoniphon sammara,512.0,,,,738,,,,
3289,Notacanthus bonapartei,487.0,,,,739,,,,
3290,Notoscopelus resplendens,486.0,,,,740,,,,
3291,Odocoileus virginianus,540.0,,,,741,,,,
3292,Oncorhynchus mykiss,578.0,,,,742,,,,
3293,Oreochromis nilocticus,595.0,,,,743,,,,
3294,Oreocromis niloticus,614.2,,,,744,,,,
3295,Osmerus eperlanus,543.0,,,,745,,,,
3296,Ostracion meleagris,520.0,,,,746,,,,
3297,Otolemus cassicaudatus,545.0,,,,747,,,,
3298,Pachystomias microdon,539.0,,,,748,,,,
3299,Pagothenia borchgrevinki,498.5,,,,749,,,,
3300,Paracottus knerii,522.6,,,,750,,,,
3301,Paralabrax clathratus,520.0,,,,751,,,,
3302,Parupeneus multifasciatus,518.0,,,,752,,,,
3303,Perca fluviatilis,538.7,,,,753,,,,
3304,Pervagor aspricaudus,516.0,,,,754,,,,
3305,Pervagor spilosoma,510.0,,,,755,,,,
3306,Petromyzon marinus,501.0,,,,756,,,,
3307,Phoca groenlandicus,498.0,,,,757,,,,
3308,Phoca vitulina,510.2,,,,758,,,,
3309,Photonectes braueri,483.0,,,,759,,,,
3310,Photostomias braueri,483.0,,,,760,,,,
3311,Photostylus sp.,474.0,,,,761,,,,
3312,Platichthys flesus,512.2,,,,762,,,,
3313,Platycercus elegans,567.0,,,,763,,,,
3314,Platytroctes apus,476.0,,,,764,,,,
3315,Plectroglyphidodon johnstonianus,518.0,,,,765,,,,
3316,Pollachius pollachius,548.0,,,,766,,,,
3317,Polyipnus polli,483.0,,,,767,,,,
3318,Pomatoschistus microps,515.7,,,,768,,,,
3319,Pomatoschistus minutus,508.3,,,,769,,,,
3320,Porichthys notatus,493.0,,,,770,,,,
3321,Porogradus sp.,474.0,,,,771,,,,
3322,Poromitra capito,481.0,,,,772,,,,
3323,Poromitra megalops,487.0,,,,773,,,,
3324,Potamotrygon motoro,499.0,,,,774,,,,
3325,Procottus jettelesi,521.0,,,,775,,,,
3326,Propithecus verreauxi coquereli,558.0,,,,776,,,,
3327,Pseudopleuronectes americanus,547.0,,,,777,,,,
3328,Pseudotropheus acei,535.1,,,,778,,,,
3329,Ptilorhynchus violaceus,563.7,,,,779,,,,
3330,Puffinus pacificus,566.0,,,,780,,,,
3331,Pundamilia azurea,563.6,,,,781,,,,
3332,Pundamilia nyererei,568.2,,,,782,,,,
3333,Pundamila sp.,566.9,,,,783,,,,
3334,Pungitius pungitius,526.8,,,,784,,,,
3335,Radiicephalus elongatus,481.0,,,,785,,,,
3336,Raja binoculata,497.0,,,,786,,,,
3337,Rana cancrivora,502.0,,,,787,,,,
3338,Rana temporaria,502.0,,,,788,,,,
3339,Rangifer tarandus,439.0,,,,789,,,,
3340,Rhadinesthes decimus,480.0,,,,790,,,,
3341,Rhinobatus typus,559.4,,,,791,,,,
3342,Rhinoptera bonasus,551.0,,,,792,,,,
3343,Rinocetes nasutus,489.0,,,,793,,,,
3344,Rouleina aderensis,477.0,,,,794,,,,
3345,Rutilis rutilis,536.0,,,,795,,,,
3346,Saguinus midas,546.0,,,,796,,,,
3347,Salmo irideus,598.0,,,,797,,,,
3348,Salvelinus alpinus,512.6,,,,798,,,,
3349,Sarda chiliensis,488.0,,,,799,,,,
