comp_db_id,Full_Species,Accession,maxid,longcore_id,murwes_id,caves_id,porter2005_id,porter2006_id,kooi_id,LambdaMax
3397,Ostrinia nubilalis,,,,,,,,20.0,356.0
3398,Arctia plantaginis,,,,,,,,21.0,349.0
3399,Lymantria dispar,,,,,,,,22.0,360.0
3400,Bombyx mandarina,,,,,,,,23.0,380.0
3401,Bombyx mori,,,,,,,,24.0,380.0
3402,Arichanna gaschkevitchii,,,,,,,,26.0,380.0
3403,Phassus excrescens,,,,,,,,27.0,400.0
3404,Helicoverpa armigera,,,,,,,,29.0,400.0
3405,Heliothis virescens,,,,,,,,30.0,365.0
3406,Heliothis zea,,,,,,,,31.0,365.0
3407,Mamestra brassicae,,,,,,,,32.0,380.0
3408,Phalaenoides glycinae,,,,,,,,33.0,380.0
3409,Trichoplusia ni,,,,,,,,35.0,360.0
3410,Ephestia cautella,,,,,,,,37.0,350.0
3411,Antherea polyphemus,,,,,,,,39.0,335.0
3412,Samia cyntia ricini,,,,,,,,40.0,400.0
3413,Synathedon tipulif ormis,,,,,,,,41.0,350.0
3414,Cephonodes hylas,,,,,,,,43.0,380.0
3415,Deilephila elpenor,,,,,,,,44.0,347.5
3417,Cydia pomonella,,,,,,,,47.0,365.0
3418,Cydia strobilella,,,,,,,,48.0,352.0
3419,Adoxophyes orana,,,,,,,,49.0,344.0
3420,Anax junius,,,,,,,,51.0,380.0
3421,Aeschna cyanea and mixta,,,,,,,,52.0,356.0
3422,Calypteryx splendens and virgo,,,,,,,,54.0,366.0
3424,Blatta orientalis,,,,,,,,58.0,361.0
3426,Schistocerca gregaria,,,,,,,,61.0,339.0
3427,Gryllus bimaculatus,,,,,,,,62.0,332.0
3428,Libelloides macaronius,,,,,,,,63.0,329.0
3429,Libelloides macaronius,,,,,,,,63.0,343.0
3430,Panorpa communis,,,,,,,,64.0,350.0
3431,Myzus persicae,,,,,,,,65.0,335.0
3432,Nephotettix cincticeps,,,,,,,,66.0,354.0
3433,Notonecta glauca,,,,,,,,67.0,345.0
3434,Corixa punctata,,,,,,,,68.0,350.0
3436,Scirtothrips dorsalis,,,,,,,,70.0,360.0
3437,Xenos peckii,,,,,,,,71.0,346.0
3438,Aedes aegypti,,,,,,,,72.0,345.0
3439,Lutzomyia longipalpis,,,,,,,,73.0,340.0
3440,Bibio marci,,,,,,,,74.0,350.0
3441,Bibio sp.,,,,,,,,75.0,350.0
3442,Tabanus bromius,,,,,,,,76.0,360.0
3443,Hermetia illucans,,,,,,,,77.0,332.0
3444,Condylostylus japonicus,,,,,,,,78.0,340.0
3445,Glossina moritans moritans,,,,,,,,80.0,350.0
3446,Calliphora erythrocephala,,,,,,,,81.0,360.0
3448,Cyrtodiopsis dalmanni,,,,,,,,84.0,360.0
3449,Exorista japonica,,,,,,,,86.0,340.0
3450,Andrena florea,,,,,,,,87.0,348.0
3451,Callonychium petuniae,,,,,,,,88.0,356.0
3452,Oxaea flavescens,,,,,,,,89.0,370.0
3453,Apis mellifera,,,,,,,,91.0,346.0
3454,Bombus dahlbomii,,,,,,,,92.0,355.0
3455,Bombus impatiens,,,,,,,,96.0,346.0
3456,Bombus jonellus,,,,,,,,97.0,341.0
3457,Bombus lapidarius,,,,,,,,98.0,341.0
3458,Bombus monticola,,,,,,,,99.0,346.0
3459,Bombus morio,,,,,,,,100.0,329.0
3460,Bombus terrestris dalmatinus,,,,,,,,101.0,348.0
3461,Bombus terrestris sassaricus,,,,,,,,102.0,347.0
3462,Bombus terrestris terrestris,,,,,,,,103.0,336.0
3464,Proxylocopa sp.,,,,,,,,108.0,338.0
3465,Schwarziana sp.,,,,,,,,109.0,348.0
3466,Trigona spinipes,,,,,,,,110.0,349.0
3467,Xylocopa brasilianorum,,,,,,,,111.0,362.0
3468,Philanthus triangulum,,,,,,,,113.0,352.0
3469,Camponotus blandus,,,,,,,,114.0,360.0
3470,Cataglyphis aenescens,,,,,,,,115.0,370.0
3471,Formica cunicularia,,,,,,,,117.0,370.0
3472,Solenopsis saevissima,,,,,,,,122.0,360.0
3473,Paravespula germanica,,,,,,,,123.0,347.0
3475,Polistes dominulus,,,,,,,,125.0,358.0
3477,Ichneumon sp.,,,,,,,,127.0,524.0
3478,Ichneumon stramentrius,,,,,,,,128.0,524.0
3479,Anthidium manicatum,,,,,,,,129.0,356.0
3480,Osmia rufa,,,,,,,,131.0,354.0
3481,Tenthredo campestris,,,,,,,,133.0,337.0
3482,Tenthredo scrophulariae,,,,,,,,134.0,332.0
3483,Xiphydria camelus,,,,,,,,135.0,556.0
3485,Coroebus undatus,,,,,,,,137.0,335.0
3486,Coroebus undatus,,,,,,,,137.0,350.0
3487,Chauliognathus pulchellus,,,,,,,,138.0,360.0
3488,Cicindela specularis,,,,,,,,141.0,370.0
3489,Cicindela japonica,,,,,,,,142.0,370.0
3491,Thermonectus maromoratus,,,,,,,,146.0,375.0
3492,Fulgeochlizus bruchii,,,,,,,,147.0,360.0
3493,Pyrearinus termitilluminans,,,,,,,,148.0,380.0
3494,Pyrophorus punctatissimus,,,,,,,,149.0,390.0
3495,Pyrophorus divergens,,,,,,,,150.0,380.0
3496,Dineutus ciliatus,,,,,,,,152.0,380.0
3497,Pygopleurus israelitus,,,,,,,,153.0,360.0
3498,Rhagoph-thalmus ohbai,,,,,,,,154.0,360.0
3499,Anomala corpulenta,,,,,,,,155.0,400.0
3500,Lethrus apterus,,,,,,,,156.0,355.0
3501,Onitis alexis,,,,,,,,157.0,370.0
3502,Protaetia brevitarsis,,,,,,,,158.0,370.0
3506,Pieris brassicae,,,,,,,,162.0,450.0
3507,Pieris rapae crucivora,,,,,,,,163.0,440.0
3508,Pieris rapae crucivora,,,,,,,,164.0,420.0
3509,Graphium sarpedon,,,,,,,,165.0,400.0
3510,Papilio aegeus,,,,,,,,166.0,390.0
3511,Troides aeacus formosanum,,,,,,,,168.0,390.0
3512,Parnassius glacialis,,,,,,,,169.0,460.0
3513,Sasakia charonda,,,,,,,,170.0,420.0
3514,Danaus plexipus,,,,,,,,171.0,435.0
3515,Parantica sita,,,,,,,,172.0,440.0
3517,Polygonia c-aureum,,,,,,,,175.0,440.0
3518,Polygonia c-album,,,,,,,,176.0,445.0
3519,Pseudozizeeria maha,,,,,,,,179.0,438.0
3520,Payasandisia archon,,,,,,,,180.0,465.0
3522,Arctia plantaginis,,,,,,,,182.0,457.0
3523,Phassus excrescens,,,,,,,,186.0,450.0
3524,Helicoverpa armigera,,,,,,,,188.0,483.0
3525,Heliothis virescens,,,,,,,,189.0,527.5
3526,Heliothis zea,,,,,,,,190.0,527.5
3527,Phalaenoides glycinae,,,,,,,,192.0,475.0
3528,Antherea polyphemus,,,,,,,,196.0,470.0
3529,Samia cyntia ricini,,,,,,,,197.0,500.0
3530,Synathedon tipulif ormis,,,,,,,,198.0,470.0
3531,Cephonodes hylas,,,,,,,,201.0,460.0
3532,Deilephila elpenor,,,,,,,,202.0,445.0
3534,Cydia strobilella,,,,,,,,206.0,436.0
3535,Adoxophyes orana,,,,,,,,207.0,481.0
3536,Libellula needhami,,,,,,,,209.0,430.0
3537,Aeschna cyanea and mixta,,,,,,,,210.0,416.0
3538,Ischnura elegans,,,,,,,,212.0,440.0
3539,Ischnura heterosticta,,,,,,,,213.0,450.0
3540,Gryllus bimaculatus,,,,,,,,216.0,445.0
3541,Panorpa communis,,,,,,,,217.0,450.0
3542,Myzus persicae,,,,,,,,218.0,490.0
3544,Notonecta glauca,,,,,,,,220.0,445.0
3545,Corixa punctata,,,,,,,,221.0,405.0
3546,Frankliniella occidentalis,,,,,,,,222.0,476.0
3547,Tabanus bromius,,,,,,,,223.0,440.0
3550,Andrena florea,,,,,,,,228.0,445.0
3551,Callonychium petuniae,,,,,,,,229.0,445.0
3552,Oxaea flavescens,,,,,,,,230.0,435.0
3553,Anthophora acervorum,,,,,,,,231.0,445.0
3556,Bombus dahlbomii,,,,,,,,234.0,425.0
3557,Bombus impatiens,,,,,,,,238.0,424.0
3558,Bombus jonellus,,,,,,,,239.0,445.0
3559,Bombus lapidarius,,,,,,,,240.0,445.0
3560,Bombus monticola,,,,,,,,241.0,445.0
3561,Bombus morio,,,,,,,,242.0,445.0
3562,Bombus terrestris dalmatinus,,,,,,,,243.0,435.0
3563,Bombus terrestris sassaricus,,,,,,,,244.0,436.0
3564,Bombus terrestris terrestris,,,,,,,,245.0,428.0
3565,Melipona quadrifasciata,,,,,,,,248.0,426.0
3566,Nomada albogutata,,,,,,,,249.0,428.0
3567,Proxylocopa sp.,,,,,,,,251.0,445.0
3568,Schwarziana sp.,,,,,,,,252.0,453.0
3569,Trigona spinipes,,,,,,,,253.0,445.0
3570,Xylocopa brasilianorum,,,,,,,,254.0,445.0
3571,Cerceris rybynensis,,,,,,,,256.0,436.0
3572,Philanthus triangulum,,,,,,,,257.0,445.0
3573,Camponotus blandus,,,,,,,,258.0,515.0
3574,Myrmecia croslandi,,,,,,,,259.0,470.0
3575,Myrmecia vindex,,,,,,,,260.0,450.0
3576,Solenopsis saevissima,,,,,,,,261.0,505.0
3577,Paravespula germanica,,,,,,,,263.0,445.0
3578,Paravespula vulgaris,,,,,,,,264.0,445.0
3579,Polistes dominulus,,,,,,,,265.0,457.0
3580,Vespa crabro,,,,,,,,266.0,445.0
3581,Anthidium manicatum,,,,,,,,268.0,445.0
3582,Osmia rufa,,,,,,,,269.0,445.0
3583,Tenthredo campestris,,,,,,,,270.0,458.0
3584,Xiphydria camelus,,,,,,,,271.0,604.0
3585,Coroebus undatus,,,,,,,,272.0,430.0
3586,Chauliognathus pulchellus,,,,,,,,273.0,450.0
3588,Dendroctonus pseudotsugae,,,,,,,,278.0,450.0
3589,Ips paraconfusus,,,,,,,,279.0,450.0
3590,Cyphonocerus rufficolis,,,,,,,,281.0,483.0
3591,Luciola lateralis,,,,,,,,282.0,450.0
3592,Anomala corpulenta,,,,,,,,283.0,460.0
3593,Colias erate,,,,,,,,284.0,480.0
3595,Leptidae amurensis,,,,,,,,286.0,450.0
3596,Pieris rapae crucivora,,,,,,,,287.0,460.0
3597,Troides aeacus formosanum,,,,,,,,291.0,440.0
3599,Sasakia charonda,,,,,,,,293.0,440.0
3600,Danaus plexipus,,,,,,,,294.0,540.0
3601,Parantica sita,,,,,,,,295.0,520.0
3602,Polygonia c-aureum,,,,,,,,298.0,460.0
3603,Polygonia c-album,,,,,,,,299.0,532.0
3604,Apodemia mormo,,,,,,,,302.0,505.0
3605,Pseudozizeeria maha,,,,,,,,303.0,554.0
3606,Payasandisia archon,,,,,,,,304.0,550.0
3607,Ostrinia nubilalis,,,,,,,,305.0,480.0
3608,Arctia plantaginis,,,,,,,,306.0,521.0
3609,Lymantria dispar,,,,,,,,307.0,500.0
3610,Bombyx mandarina,,,,,,,,308.0,520.0
3611,Bombyx mori,,,,,,,,309.0,520.0
3612,Phassus excrescens,,,,,,,,312.0,530.0
3613,Anadevidia peponis,,,,,,,,313.0,510.0
3614,Helicoverpa armigera,,,,,,,,314.0,562.0
3615,Phalaenoides glycinae,,,,,,,,316.0,520.0
3616,Trichoplusia ni,,,,,,,,318.0,545.0
3617,Ephestia cautella,,,,,,,,320.0,546.0
3618,Antherea polyphemus,,,,,,,,323.0,525.0
3619,Synathedon tipulif ormis,,,,,,,,324.0,530.0
3620,Cephonodes hylas,,,,,,,,327.0,520.0
3621,Deilephila elpenor,,,,,,,,328.0,522.5
3622,Macroglossum stellatarum,,,,,,,,329.0,521.0
3623,Cydia pomonella,,,,,,,,332.0,550.0
3624,Cydia strobilella,,,,,,,,333.0,526.0
3625,Adoxophyes orana,,,,,,,,334.0,533.0
3626,Aeschna cyanea and mixta,,,,,,,,336.0,458.0
3627,Calypteryx splendens and virgo,,,,,,,,338.0,480.0
3628,Ischnura elegans,,,,,,,,339.0,540.0
3629,Periplaneta americana,,,,,,,,340.0,507.0
3630,Blatta orientalis,,,,,,,,341.0,503.0
3631,Blatella germanica,,,,,,,,342.0,490.0
3632,Gryllus bimaculatus,,,,,,,,344.0,515.0
3633,Tenodera sinensis,,,,,,,,345.0,515.0
3634,Euroleon nostras,,,,,,,,347.0,550.0
3635,Mantispa styriaca,,,,,,,,348.0,546.0
3636,Chrysoperla carnea,,,,,,,,349.0,546.0
3637,Panorpa cognata,,,,,,,,350.0,540.0
3638,Panorpa communis,,,,,,,,351.0,500.0
3639,Myzus persicae,,,,,,,,352.0,527.0
3640,Cimex lectularius,,,,,,,,354.0,520.0
3641,Nephotettix cincticeps,,,,,,,,355.0,527.0
3642,Notonecta glauca,,,,,,,,356.0,560.0
3643,Corixa punctata,,,,,,,,357.0,525.0
3645,Scirtothrips dorsalis,,,,,,,,359.0,520.0
3648,Aedes albopictus,,,,,,,,362.0,515.0
3649,Lutzomyia longipalpis,,,,,,,,363.0,520.0
3650,Lutzomyia longipalpis,,,,,,,,363.0,546.0
3651,Simulium sp.,,,,,,,,364.0,430.0
3652,Arachnocampa luminosa,,,,,,,,365.0,540.0
3653,Bibio marci,,,,,,,,366.0,520.0
3654,Bibio sp.,,,,,,,,367.0,440.0
3655,Haematopota sp.,,,,,,,,368.0,530.0
3656,Tabanus nigrovittatus,,,,,,,,369.0,520.0
3657,Tabanus bromius,,,,,,,,370.0,530.0
3659,Condylostylus japonicus,,,,,,,,372.0,480.0
3660,Allograpta obliqua,,,,,,,,373.0,455.0
3661,Allograpta obliqua,,,,,,,,373.0,480.0
3662,Eristalis arbustorum,,,,,,,,374.0,450.0
3663,Syrphus balteatus,,,,,,,,376.0,450.0
3664,Syrphus sp.,,,,,,,,377.0,455.0
3665,Toxomerus marginatus,,,,,,,,378.0,450.0
3666,Glossina moritans moritans,,,,,,,,379.0,500.0
3668,Calliphora vicina,,,,,,,,382.0,490.0
3669,Delia radicum,,,,,,,,384.0,490.0
3671,Cyrtodiopsis dalmanni,,,,,,,,386.0,490.0
3672,Chlorops sp.,,,,,,,,387.0,480.0
3673,Dimecoenia spinosa,,,,,,,,389.0,480.0
3674,Exorista japonica,,,,,,,,390.0,460.0
3675,Andrena florea,,,,,,,,391.0,529.0
3676,Callonychium petuniae,,,,,,,,392.0,531.0
3677,Oxaea flavescens,,,,,,,,393.0,536.0
3678,Anthophora acervorum,,,,,,,,394.0,524.0
3679,Bombus affinis,,,,,,,,397.0,525.0
3680,Bombus dahlbomii,,,,,,,,398.0,526.0
3681,Bombus hortorum,,,,,,,,400.0,524.0
3683,Bombus jonellus,,,,,,,,402.0,542.0
3684,Bombus lapidarius,,,,,,,,403.0,540.0
3685,Bombus monticola,,,,,,,,404.0,535.0
3686,Bombus morio,,,,,,,,405.0,539.0
3687,Bombus terrestris dalmatinus,,,,,,,,406.0,533.0
3688,Bombus terrestris sassaricus,,,,,,,,407.0,538.0
3689,Bombus terrestris terrestris,,,,,,,,408.0,529.0
3690,Lestrimelitta limao,,,,,,,,409.0,539.0
3692,Nomada albogutata,,,,,,,,413.0,512.0
3693,Proxylocopa sp.,,,,,,,,415.0,524.0
3694,Schwarziana sp.,,,,,,,,416.0,523.0
3695,Trigona spinipes,,,,,,,,417.0,533.0
3696,Xylocopa brasilianorum,,,,,,,,418.0,538.0
3697,Cerceris rybynensis,,,,,,,,419.0,516.0
3698,Philanthus triangulum,,,,,,,,420.0,529.0
3699,Cataglyphis aenescens,,,,,,,,421.0,540.0
3700,Formica cunicularia,,,,,,,,423.0,540.0
3701,Myrmecia croslandi,,,,,,,,425.0,550.0
3702,Solenopsis saevissima,,,,,,,,428.0,620.0
3703,Paravespula germanica,,,,,,,,430.0,534.0
3704,Paravespula vulgaris,,,,,,,,431.0,531.0
3705,Polistes dominulus,,,,,,,,432.0,527.0
3707,Anthidium manicatum,,,,,,,,436.0,531.0
3708,Tenthredo campestris,,,,,,,,439.0,537.0
3709,Tenthredo scrophulariae,,,,,,,,440.0,592.0
3711,Coroebus undatus,,,,,,,,442.0,540.0
3712,Chauliognathus pulchellus,,,,,,,,443.0,525.0
3713,Cicindela chinensis,,,,,,,,446.0,525.0
3714,Cicindela specularis,,,,,,,,447.0,520.0
3715,Cicindela japonica,,,,,,,,448.0,520.0
3716,Leptinotarsa decemlineata,,,,,,,,449.0,530.0
3717,Dendroctonus pseudotsugae,,,,,,,,451.0,520.0
3718,Ips paraconfusus,,,,,,,,452.0,520.0
3719,Rynchophorus ferrugineus,,,,,,,,453.0,521.0
3720,Thermonectus maromoratus,,,,,,,,454.0,520.0
3721,Fulgeochlizus bruchii,,,,,,,,455.0,550.0
3722,Pyrearinus termitilluminans,,,,,,,,456.0,550.0
3723,Pyrophorus punctatissimus,,,,,,,,457.0,560.0
3724,Pyrophorus divergens,,,,,,,,458.0,560.0
3725,Dineutus ciliatus,,,,,,,,460.0,520.0
3726,Pygopleurus israelitus,,,,,,,,461.0,517.0
3727,Curtos sp.,,,,,,,,462.0,530.0
3728,Cyphonocerus rufficolis,,,,,,,,463.0,560.0
3730,Lucidina biplagiata,,,,,,,,465.0,530.0
3731,Luciola sp.,,,,,,,,466.0,530.0
3732,Luicola cruciata,,,,,,,,467.0,530.0
3734,Photinus pyralis,,,,,,,,469.0,545.0
3735,Photinus scintillans,,,,,,,,470.0,557.0
3736,Pyrocoelia sp.,,,,,,,,471.0,530.0
3737,Rhagoph-thalmus ohbai,,,,,,,,472.0,550.0
3738,Anomala corpulenta,,,,,,,,473.0,530.0
3739,Lethrus apterus,,,,,,,,474.0,525.0
3740,Onitis alexis,,,,,,,,475.0,540.0
3743,Colias erate,,,,,,,,478.0,580.0
3744,Leptidae amurensis,,,,,,,,479.0,520.0
3745,Pieris rapae crucivora,,,,,,,,481.0,560.0
3746,Graphium sarpedon,,,,,,,,482.0,480.0
3747,Troides aeacus formosanum,,,,,,,,485.0,510.0
3748,Sasakia charonda,,,,,,,,486.0,520.0
3749,Parantica sita,,,,,,,,487.0,560.0
3750,Heliconius erato,,,,,,,,488.0,560.0
3751,Polygonia c-aureum,,,,,,,,489.0,520.0
3752,Asterocampa celtis,,,,,,,,490.0,530.0
3753,Asterocampa leilia,,,,,,,,491.0,530.0
3754,Archaeoprepona demophon,,,,,,,,492.0,565.0
3755,Agraulis vanillae,,,,,,,,493.0,555.0
3756,Heliconius charithonia,,,,,,,,494.0,550.0
3757,Heliconius hecale,,,,,,,,495.0,560.0
3758,Limenitis archippus archippus,,,,,,,,497.0,514.0
3759,Limenitis archippus astyanax,,,,,,,,498.0,545.0
3760,Limenitis archippus floridensis,,,,,,,,499.0,514.0
3761,Anartia jatrophae,,,,,,,,502.0,565.0
3762,Euphydryas chalcedona,,,,,,,,503.0,565.0
3763,Hermeuptychia hermes,,,,,,,,509.0,530.0
3764,Neominois ridingsii,,,,,,,,510.0,515.0
3765,Oeneis chryxus,,,,,,,,511.0,530.0
3766,Payasandisia archon,,,,,,,,515.0,580.0
3767,Ostrinia nubilalis,,,,,,,,516.0,530.0
3768,Samia cyntia ricini,,,,,,,,521.0,560.0
3769,Cydia pomonella,,,,,,,,525.0,580.0
3770,Libellula needhami,,,,,,,,527.0,519.0
3771,Aeschna cyanea and mixta,,,,,,,,528.0,519.0
3772,Calypteryx splendens and virgo,,,,,,,,530.0,552.0
3773,Panorpa communis,,,,,,,,532.0,540.0
3774,Glossina moritans moritans,,,,,,,,533.0,450.0
3776,Cyrtodiopsis dalmanni,,,,,,,,536.0,450.0
3777,Callonychium petuniae,,,,,,,,538.0,593.0
3778,Tenthredo campestris,,,,,,,,539.0,602.0
3779,Coroebus undatus,,,,,,,,540.0,600.0
3780,Rynchophorus ferrugineus,,,,,,,,543.0,537.0
3781,Pygopleurus israelitus,,,,,,,,544.0,631.0
3782,Rhagoph-thalmus ohbai,,,,,,,,545.0,600.0
3783,Colias erate,,,,,,,,546.0,660.0
3784,Colias erate,,,,,,,,547.0,640.0
3785,Pieris rapae crucivora,,,,,,,,548.0,620.0
3786,Graphium sarpedon,,,,,,,,549.0,500.0
3787,Troides aeacus formosanum,,,,,,,,552.0,540.0
3788,Sasakia charonda,,,,,,,,553.0,540.0
3789,Heliconius erato,,,,,,,,554.0,600.0
3790,Polygonia c-aureum,,,,,,,,555.0,540.0
3791,Aeschna cyanea and mixta,,,,,,,,557.0,615.0
3792,Calypteryx splendens and virgo,,,,,,,,559.0,640.0
3793,Ischnura elegans,,,,,,,,560.0,600.0
3794,Hermetia illucans,,,,,,,,561.0,535.0
3795,Glossina moritans moritans,,,,,,,,563.0,520.0
3796,Calliphora vicina,,,,,,,,564.0,530.0
3797,Cyrtodiopsis dalmanni,,,,,,,,566.0,660.0
3798,Colias erate,,,,,,,,569.0,620.0
3799,Pieris rapae crucivora,,,,,,,,570.0,640.0
3801,Troides aeacus formosanum,,,,,,,,572.0,550.0
3802,Sasakia charonda,,,,,,,,573.0,560.0
3803,Polygonia c-aureum,,,,,,,,574.0,560.0
3804,Graphium sarpedon,,,,,,,,576.0,580.0
3805,Graphium sarpedon,,,,,,,,576.0,640.0
3806,Troides aeacus formosanum,,,,,,,,577.0,580.0
3807,Troides aeacus formosanum,,,,,,,,577.0,610.0
3808,Troides aeacus formosanum,,,,,,,,577.0,630.0
3809,Polygonia c-aureum,,,,,,,,578.0,580.0
